molecule,L,basis,active_occupied,active_vacant,qubits,scheme,vertices,noncommuting_edges,colors,order,steps,spectral_error,reconstruction_error,file
He-He,0.74,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,2,0.021971792860210983,4.440892098500628e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/0.74/hgbs-5/He-He_0.74_hgbs-5_as-002-004_jw.dat
He-He,0.74,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,5,0.008765085347042617,4.440892098500628e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/0.74/hgbs-5/He-He_0.74_hgbs-5_as-002-004_jw.dat
He-He,0.74,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,10,0.004380424800452089,4.440892098500628e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/0.74/hgbs-5/He-He_0.74_hgbs-5_as-002-004_jw.dat
He-He,0.74,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,2,1,0.0037288475410304093,4.440892098500628e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/0.74/hgbs-5/He-He_0.74_hgbs-5_as-002-004_jw.dat
He-He,0.74,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,2,2,0.0009150736351887707,4.440892098500628e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/0.74/hgbs-5/He-He_0.74_hgbs-5_as-002-004_jw.dat
He-He,0.74,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,2,5,0.00014566257305224578,4.440892098500628e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/0.74/hgbs-5/He-He_0.74_hgbs-5_as-002-004_jw.dat
He-He,0.74,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,2,10,3.638904735834502e-05,4.440892098500628e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/0.74/hgbs-5/He-He_0.74_hgbs-5_as-002-004_jw.dat
He-He,1.01,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,1,1,0.002336810112206834,8.881784197001252e-16,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-002_jw.dat
He-He,1.01,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,1,2,0.0011335483485927632,8.881784197001252e-16,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-002_jw.dat
He-He,1.01,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,1,5,0.000449785103379519,8.881784197001252e-16,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-002_jw.dat
He-He,1.01,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,1,10,0.0002246374341644976,8.881784197001252e-16,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-002_jw.dat
He-He,1.01,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,2,1,0.0006467522126443818,8.881784197001252e-16,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-002_jw.dat
He-He,1.01,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,2,2,0.00015599463796798973,8.881784197001252e-16,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-002_jw.dat
He-He,1.01,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,2,5,2.472002330291686e-05,8.881784197001252e-16,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-002_jw.dat
He-He,1.01,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,2,10,6.171598659425434e-06,8.881784197001252e-16,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-002_jw.dat
He-He,1.01,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,1,1,0.0023368101122068787,8.881784197001252e-16,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-002_jw.dat
He-He,1.01,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,1,2,0.0011335483485927324,8.881784197001252e-16,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-002_jw.dat
He-He,1.01,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,1,5,0.0004497851033801074,8.881784197001252e-16,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-002_jw.dat
He-He,1.01,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,1,10,0.00022463743416394012,8.881784197001252e-16,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-002_jw.dat
He-He,1.01,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,2,1,0.00033477109926290924,8.881784197001252e-16,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-002_jw.dat
He-He,1.01,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,2,2,7.866756043562484e-05,8.881784197001252e-16,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-002_jw.dat
He-He,1.01,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,2,5,1.2377161013411551e-05,8.881784197001252e-16,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-002_jw.dat
He-He,1.01,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,2,10,3.086931505226561e-06,8.881784197001252e-16,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-002_jw.dat
He-He,1.01,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1588,7,1,1,0.0377689084183254,2.710909740392482e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-004_jw.dat
He-He,1.01,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1588,7,1,2,0.018573435690696638,2.710909740392482e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-004_jw.dat
He-He,1.01,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1588,7,1,5,0.00739233741814447,2.710909740392482e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-004_jw.dat
He-He,1.01,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1588,7,1,10,0.003692962814931518,2.710909740392482e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-004_jw.dat
He-He,1.01,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1588,7,2,1,0.004309634623319247,2.710909740392482e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-004_jw.dat
He-He,1.01,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1588,7,2,2,0.0010480778169082612,2.710909740392482e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-004_jw.dat
He-He,1.01,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1588,7,2,5,0.00016643512974791262,2.710909740392482e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-004_jw.dat
He-He,1.01,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1588,7,2,10,4.1564360709812575e-05,2.710909740392482e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-004_jw.dat
He-He,1.01,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,1,0.04129806117276335,2.710909740392482e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-004_jw.dat
He-He,1.01,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,2,0.020382734745175338,2.710909740392482e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-004_jw.dat
He-He,1.01,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,5,0.008120621474839737,2.710909740392482e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-004_jw.dat
He-He,1.01,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,10,0.004057342303255663,2.710909740392482e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-004_jw.dat
He-He,1.01,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,2,1,0.004044647977822594,2.710909740392482e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-004_jw.dat
He-He,1.01,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,2,2,0.0009827436616413271,2.710909740392482e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-004_jw.dat
He-He,1.01,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,2,5,0.00015601296643232202,2.710909740392482e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-004_jw.dat
He-He,1.01,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,2,10,3.895985887965999e-05,2.710909740392482e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-004_jw.dat
He-He,1.29,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,1,1,0.003012314178826434,1.7763568394002505e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-002_jw.dat
He-He,1.29,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,1,2,0.0014487172018538498,1.7763568394002505e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-002_jw.dat
He-He,1.29,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,1,5,0.0005736144109794309,1.7763568394002505e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-002_jw.dat
He-He,1.29,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,1,10,0.000286396852181684,1.7763568394002505e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-002_jw.dat
He-He,1.29,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,2,1,0.0009378250920879132,1.7763568394002505e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-002_jw.dat
He-He,1.29,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,2,2,0.0002239485948031524,1.7763568394002505e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-002_jw.dat
He-He,1.29,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,2,5,3.539819547603358e-05,1.7763568394002505e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-002_jw.dat
He-He,1.29,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,2,10,8.83436752521323e-06,1.7763568394002505e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-002_jw.dat
He-He,1.29,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,1,1,0.0030123141788264635,1.7763568394002505e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-002_jw.dat
He-He,1.29,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,1,2,0.0014487172018537928,1.7763568394002505e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-002_jw.dat
He-He,1.29,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,1,5,0.0005736144109791951,1.7763568394002505e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-002_jw.dat
He-He,1.29,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,1,10,0.0002863968521842282,1.7763568394002505e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-002_jw.dat
He-He,1.29,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,2,1,0.0004899407143015583,1.7763568394002505e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-002_jw.dat
He-He,1.29,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,2,2,0.00011318958116663519,1.7763568394002505e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-002_jw.dat
He-He,1.29,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,2,5,1.7729990182161676e-05,1.7763568394002505e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-002_jw.dat
He-He,1.29,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,2,10,4.419208216084559e-06,1.7763568394002505e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-002_jw.dat
He-He,1.29,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,1,1,0.03505869696279795,3.714967262402529e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-004_jw.dat
He-He,1.29,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,1,2,0.01721066582983544,3.714967262402529e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-004_jw.dat
He-He,1.29,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,1,5,0.006847726587018061,3.714967262402529e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-004_jw.dat
He-He,1.29,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,1,10,0.0034208852073526375,3.714967262402529e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-004_jw.dat
He-He,1.29,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,2,1,0.004222887467077494,3.714967262402529e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-004_jw.dat
He-He,1.29,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,2,2,0.0010210580536817657,3.714967262402529e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-004_jw.dat
He-He,1.29,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,2,5,0.000161895163192085,3.714967262402529e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-004_jw.dat
He-He,1.29,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,2,10,4.042180553862562e-05,3.714967262402529e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-004_jw.dat
He-He,1.29,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,1,0.03873996054291171,3.714967262402529e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-004_jw.dat
He-He,1.29,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,2,0.01908254946760222,3.714967262402529e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-004_jw.dat
He-He,1.29,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,5,0.007597698042452679,3.714967262402529e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-004_jw.dat
He-He,1.29,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,10,0.003795543031473419,3.714967262402529e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-004_jw.dat
He-He,1.29,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,2,1,0.003995367531539097,3.714967262402529e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-004_jw.dat
He-He,1.29,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,2,2,0.0009665222561205869,3.714967262402529e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-004_jw.dat
He-He,1.29,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,2,5,0.000153257446982179,3.714967262402529e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-004_jw.dat
He-He,1.29,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,2,10,3.826538348668776e-05,3.714967262402529e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-004_jw.dat
Li-H,1.32,hgbs-5,2,2,4,fermionic_commutation_then_JW,33,196,4,1,1,0.01391518404146307,3.5537196183226835e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-002_jw.dat
Li-H,1.32,hgbs-5,2,2,4,fermionic_commutation_then_JW,33,196,4,1,2,0.006935066739634906,3.5537196183226835e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-002_jw.dat
Li-H,1.32,hgbs-5,2,2,4,fermionic_commutation_then_JW,33,196,4,1,5,0.0027714006344954135,3.5537196183226835e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-002_jw.dat
Li-H,1.32,hgbs-5,2,2,4,fermionic_commutation_then_JW,33,196,4,1,10,0.001385491003070151,3.5537196183226835e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-002_jw.dat
Li-H,1.32,hgbs-5,2,2,4,fermionic_commutation_then_JW,33,196,4,2,1,0.0010686118820036135,3.5537196183226835e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-002_jw.dat
Li-H,1.32,hgbs-5,2,2,4,fermionic_commutation_then_JW,33,196,4,2,2,0.0002659761861459181,3.5537196183226835e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-002_jw.dat
Li-H,1.32,hgbs-5,2,2,4,fermionic_commutation_then_JW,33,196,4,2,5,4.2503832496466616e-05,3.5537196183226835e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-002_jw.dat
Li-H,1.32,hgbs-5,2,2,4,fermionic_commutation_then_JW,33,196,4,2,10,1.062409143696001e-05,3.5537196183226835e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-002_jw.dat
Li-H,1.32,hgbs-5,2,2,4,JW_Pauli_string_commutation,27,136,4,1,1,0.010358451438773486,3.5537196183226835e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-002_jw.dat
Li-H,1.32,hgbs-5,2,2,4,JW_Pauli_string_commutation,27,136,4,1,2,0.005178859927785932,3.5537196183226835e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-002_jw.dat
Li-H,1.32,hgbs-5,2,2,4,JW_Pauli_string_commutation,27,136,4,1,5,0.00206970008263695,3.5537196183226835e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-002_jw.dat
Li-H,1.32,hgbs-5,2,2,4,JW_Pauli_string_commutation,27,136,4,1,10,0.0010343917953454932,3.5537196183226835e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-002_jw.dat
Li-H,1.32,hgbs-5,2,2,4,JW_Pauli_string_commutation,27,136,4,2,1,0.0004941859664248895,3.5537196183226835e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-002_jw.dat
Li-H,1.32,hgbs-5,2,2,4,JW_Pauli_string_commutation,27,136,4,2,2,0.00012344161384589977,3.5537196183226835e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-002_jw.dat
Li-H,1.32,hgbs-5,2,2,4,JW_Pauli_string_commutation,27,136,4,2,5,1.974607081581681e-05,3.5537196183226835e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-002_jw.dat
Li-H,1.32,hgbs-5,2,2,4,JW_Pauli_string_commutation,27,136,4,2,10,4.936354847573203e-06,3.5537196183226835e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-002_jw.dat
Li-H,1.32,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,1,1,0.013981701123219373,5.329533907200272e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-004_jw.dat
Li-H,1.32,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,1,2,0.006967494925545396,5.329533907200272e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-004_jw.dat
Li-H,1.32,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,1,5,0.002784354605226359,5.329533907200272e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-004_jw.dat
Li-H,1.32,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,1,10,0.001391980704150604,5.329533907200272e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-004_jw.dat
Li-H,1.32,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,2,1,0.0007164993535847054,5.329533907200272e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-004_jw.dat
Li-H,1.32,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,2,2,0.00017798237029864275,5.329533907200272e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-004_jw.dat
Li-H,1.32,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,2,5,2.8426380932494406e-05,5.329533907200272e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-004_jw.dat
Li-H,1.32,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,2,10,7.104784412727546e-06,5.329533907200272e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-004_jw.dat
Li-H,1.32,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,1,0.014289020676353362,5.329533907200272e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-004_jw.dat
Li-H,1.32,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,2,0.007121304272894912,5.329533907200272e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-004_jw.dat
Li-H,1.32,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,5,0.002845879328120847,5.329533907200272e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-004_jw.dat
Li-H,1.32,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,10,0.0014227402704154897,5.329533907200272e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-004_jw.dat
Li-H,1.32,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,2,1,0.0006945047691786553,5.329533907200272e-15,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-004_jw.dat
