molecule,L,basis,active_occupied,active_vacant,qubits,scheme,vertices,noncommuting_edges,colors,order,steps,spectral_error,reconstruction_error,file
H-H,0.51,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,2,2,0.007988362342310453,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.51/sto-6g/H-H_0.51_sto-6g_as-002-002_jw.dat
H-H,0.51,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,2,5,0.001238351403588203,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.51/sto-6g/H-H_0.51_sto-6g_as-002-002_jw.dat
H-H,0.51,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,2,10,0.0003082112597043486,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.51/sto-6g/H-H_0.51_sto-6g_as-002-002_jw.dat
H-H,0.7,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,1,1,0.01633323443219118,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-002_jw.dat
H-H,0.7,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,1,2,0.00802002892176702,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-002_jw.dat
H-H,0.7,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,1,5,0.0031922834941996354,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-002_jw.dat
H-H,0.7,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,1,10,0.0015950300927706491,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-002_jw.dat
H-H,0.7,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,2,1,0.003530534450285175,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-002_jw.dat
H-H,0.7,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,2,2,0.0008638225287779755,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-002_jw.dat
H-H,0.7,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,2,5,0.00013740085739443155,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-002_jw.dat
H-H,0.7,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,2,10,3.432153302515008e-05,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-002_jw.dat
H-H,0.7,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,1,1,0.016333234432190986,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-002_jw.dat
H-H,0.7,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,1,2,0.00802002892176694,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-002_jw.dat
H-H,0.7,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,1,5,0.003192283494200439,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-002_jw.dat
H-H,0.7,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,1,10,0.001595030092772976,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-002_jw.dat
H-H,0.7,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,2,1,0.0018083842526817409,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-002_jw.dat
H-H,0.7,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,2,2,0.00043556533997408253,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-002_jw.dat
H-H,0.7,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,2,5,6.898095640120601e-05,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-002_jw.dat
H-H,0.7,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,2,10,1.7220165741491594e-05,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-002_jw.dat
H-H,0.7,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,1,1,0.06634678527046094,9.486118803277105e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-004_jw.dat
H-H,0.7,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,1,2,0.03265516979684892,9.486118803277105e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-004_jw.dat
H-H,0.7,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,1,5,0.012714522574939381,9.486118803277105e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-004_jw.dat
H-H,0.7,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,1,10,0.006281608898229257,9.486118803277105e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-004_jw.dat
H-H,0.7,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,2,1,0.014083215538204326,9.486118803277105e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-004_jw.dat
H-H,0.7,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,2,2,0.003651784326775923,9.486118803277105e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-004_jw.dat
H-H,0.7,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,2,5,0.0005902267810836435,9.486118803277105e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-004_jw.dat
H-H,0.7,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,2,10,0.0001477695321553155,9.486118803277105e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-004_jw.dat
H-H,0.7,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,1,0.06818106425802342,9.486118803277105e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-004_jw.dat
H-H,0.7,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,2,0.033819384973822315,9.486118803277105e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-004_jw.dat
H-H,0.7,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,5,0.013484312645694307,9.486118803277105e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-004_jw.dat
H-H,0.7,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,10,0.006736511439799169,9.486118803277105e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-004_jw.dat
H-H,0.7,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,2,1,0.005728178722083922,9.486118803277105e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-004_jw.dat
H-H,0.7,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,2,2,0.0014035220329070845,9.486118803277105e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-004_jw.dat
H-H,0.7,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,2,5,0.00022333262273548527,9.486118803277105e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-004_jw.dat
H-H,0.7,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,2,10,5.578959540205391e-05,9.486118803277105e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-004_jw.dat
H-H,0.7,sto-6g,2,2,4,fermionic_commutation_then_JW,23,32,2,1,1,0.13835298365475093,1.1102230246251565e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/sto-6g/H-H_0.70_sto-6g_as-002-002_jw.dat
H-H,0.7,sto-6g,2,2,4,fermionic_commutation_then_JW,23,32,2,1,2,0.06694899109403589,1.1102230246251565e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/sto-6g/H-H_0.70_sto-6g_as-002-002_jw.dat
H-H,0.7,sto-6g,2,2,4,fermionic_commutation_then_JW,23,32,2,1,5,0.026544755698336732,1.1102230246251565e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/sto-6g/H-H_0.70_sto-6g_as-002-002_jw.dat
H-H,0.7,sto-6g,2,2,4,fermionic_commutation_then_JW,23,32,2,1,10,0.013255850139279669,1.1102230246251565e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/sto-6g/H-H_0.70_sto-6g_as-002-002_jw.dat
H-H,0.7,sto-6g,2,2,4,fermionic_commutation_then_JW,23,32,2,2,1,0.03914486053119667,1.1102230246251565e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/sto-6g/H-H_0.70_sto-6g_as-002-002_jw.dat
H-H,0.7,sto-6g,2,2,4,fermionic_commutation_then_JW,23,32,2,2,2,0.00942008240448589,1.1102230246251565e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/sto-6g/H-H_0.70_sto-6g_as-002-002_jw.dat
H-H,0.7,sto-6g,2,2,4,fermionic_commutation_then_JW,23,32,2,2,5,0.00149166454736855,1.1102230246251565e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/sto-6g/H-H_0.70_sto-6g_as-002-002_jw.dat
H-H,0.7,sto-6g,2,2,4,fermionic_commutation_then_JW,23,32,2,2,10,0.0003723680821318007,1.1102230246251565e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/sto-6g/H-H_0.70_sto-6g_as-002-002_jw.dat
H-H,0.7,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,1,1,0.13835298365475102,1.1102230246251565e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/sto-6g/H-H_0.70_sto-6g_as-002-002_jw.dat
H-H,0.7,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,1,2,0.06694899109403589,1.1102230246251565e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/sto-6g/H-H_0.70_sto-6g_as-002-002_jw.dat
H-H,0.7,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,1,5,0.02654475569833618,1.1102230246251565e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/sto-6g/H-H_0.70_sto-6g_as-002-002_jw.dat
H-H,0.7,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,1,10,0.013255850139279988,1.1102230246251565e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/sto-6g/H-H_0.70_sto-6g_as-002-002_jw.dat
H-H,0.7,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,2,1,0.02186973629370428,1.1102230246251565e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/sto-6g/H-H_0.70_sto-6g_as-002-002_jw.dat
H-H,0.7,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,2,2,0.005151191101482471,1.1102230246251565e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/sto-6g/H-H_0.70_sto-6g_as-002-002_jw.dat
H-H,0.7,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,2,5,0.0008108882747833297,1.1102230246251565e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/sto-6g/H-H_0.70_sto-6g_as-002-002_jw.dat
H-H,0.7,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,2,10,0.000202254299305785,1.1102230246251565e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.70/sto-6g/H-H_0.70_sto-6g_as-002-002_jw.dat
H-H,0.9,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,1,1,0.021922785733821927,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-002_jw.dat
H-H,0.9,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,1,2,0.010835830889662232,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-002_jw.dat
H-H,0.9,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,1,5,0.004320640177309048,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-002_jw.dat
H-H,0.9,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,1,10,0.0021593485150149558,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-002_jw.dat
H-H,0.9,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,2,1,0.0037937811323845052,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-002_jw.dat
H-H,0.9,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,2,2,0.0009355181968226688,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-002_jw.dat
H-H,0.9,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,2,5,0.00014911754178195607,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-002_jw.dat
H-H,0.9,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,2,10,3.725931342713382e-05,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-002_jw.dat
H-H,0.9,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,1,1,0.021922785733821937,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-002_jw.dat
H-H,0.9,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,1,2,0.010835830889662052,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-002_jw.dat
H-H,0.9,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,1,5,0.004320640177309064,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-002_jw.dat
H-H,0.9,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,1,10,0.0021593485150141287,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-002_jw.dat
H-H,0.9,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,2,1,0.001947672596356518,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-002_jw.dat
H-H,0.9,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,2,2,0.0004756148232250157,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-002_jw.dat
H-H,0.9,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,2,5,7.560541736825517e-05,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-002_jw.dat
H-H,0.9,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,2,10,1.8883865633670374e-05,6.661338147750939e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-002_jw.dat
H-H,0.9,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,1,1,0.06233349470784486,1.4432899320127035e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-004_jw.dat
H-H,0.9,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,1,2,0.030583637218284162,1.4432899320127035e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-004_jw.dat
H-H,0.9,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,1,5,0.011881482425742315,1.4432899320127035e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-004_jw.dat
H-H,0.9,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,1,10,0.005865178674489072,1.4432899320127035e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-004_jw.dat
H-H,0.9,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,2,1,0.012364977460999167,1.4432899320127035e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-004_jw.dat
H-H,0.9,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,2,2,0.003204753736345375,1.4432899320127035e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-004_jw.dat
H-H,0.9,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,2,5,0.0005179005836024826,1.4432899320127035e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-004_jw.dat
H-H,0.9,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,2,10,0.0001296592044315242,1.4432899320127035e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-004_jw.dat
H-H,0.9,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,1,0.0579625259254308,1.4432899320127035e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-004_jw.dat
H-H,0.9,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,2,0.028784203167460776,1.4432899320127035e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-004_jw.dat
H-H,0.9,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,5,0.011480025145623084,1.4432899320127035e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-004_jw.dat
H-H,0.9,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,10,0.005735384569262965,1.4432899320127035e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-004_jw.dat
H-H,0.9,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,2,1,0.004889958188398458,1.4432899320127035e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-004_jw.dat
H-H,0.9,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,2,2,0.0012034133500903627,1.4432899320127035e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-004_jw.dat
H-H,0.9,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,2,5,0.00019171693905126611,1.4432899320127035e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-004_jw.dat
H-H,0.9,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,2,10,4.7899840152733594e-05,1.4432899320127035e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-004_jw.dat
H-H,0.9,sto-6g,2,2,4,fermionic_commutation_then_JW,23,32,2,1,1,0.11317067786724357,3.3306690738754696e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/sto-6g/H-H_0.90_sto-6g_as-002-002_jw.dat
H-H,0.9,sto-6g,2,2,4,fermionic_commutation_then_JW,23,32,2,1,2,0.05555627167521992,3.3306690738754696e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/sto-6g/H-H_0.90_sto-6g_as-002-002_jw.dat
H-H,0.9,sto-6g,2,2,4,fermionic_commutation_then_JW,23,32,2,1,5,0.022110247325615527,3.3306690738754696e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/sto-6g/H-H_0.90_sto-6g_as-002-002_jw.dat
H-H,0.9,sto-6g,2,2,4,fermionic_commutation_then_JW,23,32,2,1,10,0.011047157625481856,3.3306690738754696e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/sto-6g/H-H_0.90_sto-6g_as-002-002_jw.dat
H-H,0.9,sto-6g,2,2,4,fermionic_commutation_then_JW,23,32,2,2,1,0.023883394656853015,3.3306690738754696e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/sto-6g/H-H_0.90_sto-6g_as-002-002_jw.dat
H-H,0.9,sto-6g,2,2,4,fermionic_commutation_then_JW,23,32,2,2,2,0.0058449288749859085,3.3306690738754696e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/sto-6g/H-H_0.90_sto-6g_as-002-002_jw.dat
H-H,0.9,sto-6g,2,2,4,fermionic_commutation_then_JW,23,32,2,2,5,0.0009296721564397692,3.3306690738754696e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/sto-6g/H-H_0.90_sto-6g_as-002-002_jw.dat
H-H,0.9,sto-6g,2,2,4,fermionic_commutation_then_JW,23,32,2,2,10,0.00023222212836463655,3.3306690738754696e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/sto-6g/H-H_0.90_sto-6g_as-002-002_jw.dat
H-H,0.9,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,1,1,0.11317067786724357,3.3306690738754696e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/sto-6g/H-H_0.90_sto-6g_as-002-002_jw.dat
H-H,0.9,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,1,2,0.05555627167521997,3.3306690738754696e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/sto-6g/H-H_0.90_sto-6g_as-002-002_jw.dat
H-H,0.9,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,1,5,0.02211024732561505,3.3306690738754696e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/sto-6g/H-H_0.90_sto-6g_as-002-002_jw.dat
H-H,0.9,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,1,10,0.011047157625480905,3.3306690738754696e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/sto-6g/H-H_0.90_sto-6g_as-002-002_jw.dat
H-H,0.9,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,2,1,0.014066974678848676,3.3306690738754696e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/sto-6g/H-H_0.90_sto-6g_as-002-002_jw.dat
H-H,0.9,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,2,2,0.0034094981921528244,3.3306690738754696e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/sto-6g/H-H_0.90_sto-6g_as-002-002_jw.dat
H-H,0.9,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,2,5,0.0005408486389557966,3.3306690738754696e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/sto-6g/H-H_0.90_sto-6g_as-002-002_jw.dat
H-H,0.9,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,2,10,0.00013504651080334788,3.3306690738754696e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/H-H/0.90/sto-6g/H-H_0.90_sto-6g_as-002-002_jw.dat
He-H,0.62,hgbs-5,1,1,2,fermionic_commutation_then_JW,5,0,1,1,1,8.886119947416683e-16,8.881784197001252e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/He-H/0.62/hgbs-5/He-H_0.62_hgbs-5_as-001-001_jw.dat
He-H,0.62,hgbs-5,1,1,2,fermionic_commutation_then_JW,5,0,1,1,2,8.675560052622146e-16,8.881784197001252e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/He-H/0.62/hgbs-5/He-H_0.62_hgbs-5_as-001-001_jw.dat
He-H,0.62,hgbs-5,1,1,2,fermionic_commutation_then_JW,5,0,1,1,5,1.2412670766236366e-15,8.881784197001252e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/He-H/0.62/hgbs-5/He-H_0.62_hgbs-5_as-001-001_jw.dat
He-H,0.62,hgbs-5,1,1,2,fermionic_commutation_then_JW,5,0,1,1,10,1.2412670766236366e-15,8.881784197001252e-16,/Users/a_lee/Repos/qhat/demo_L_sweep_library/He-H/0.62/hgbs-5/He-H_0.62_hgbs-5_as-001-001_jw.dat
