mapping,class_id,operator_error_rank,operator_error,state_error,commutator_surrogate,predicted_leading_error,surrogate_rank,tags,order_indices,order_labels
bk,2275,3007,0.05692614748201847,0.010955375348435985,0.12116578742779147,0.06058289371389573,2975,,2 4 6 7 8 9 10 11 0 12 13 3 5 1,P0002 P0004 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0012 P0013 P0003 P0005 P0001
bk,2469,3008,0.05692614748201847,0.04991289036489955,0.12116578742779147,0.06058289371389573,2976,,2 5 6 7 8 9 10 11 1 12 13 3 4 0,P0002 P0005 P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0012 P0013 P0003 P0004 P0000
bk,2960,3009,0.05692614748201847,0.010955375348435985,0.12116578742779147,0.06058289371389573,2977,,3 4 6 7 8 9 10 11 1 12 13 2 5 0,P0003 P0004 P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0012 P0013 P0002 P0005 P0000
bk,3134,3010,0.05692614748201847,0.04991289036489955,0.12116578742779147,0.06058289371389573,2978,,3 5 6 7 8 9 10 11 0 12 13 2 4 1,P0003 P0005 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0012 P0013 P0002 P0004 P0001
bk,804,3011,0.05692614748201851,0.010955375348435999,0.12116578742779147,0.06058289371389573,2979,,0 5 6 7 8 9 10 12 13 3 11 2 4 1,P0000 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0003 P0011 P0002 P0004 P0001
bk,1717,3012,0.05692614748201851,0.010955375348435999,0.12116578742779147,0.06058289371389573,2980,,1 5 6 7 8 9 10 12 13 2 11 3 4 0,P0001 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0011 P0003 P0004 P0000
bk,2506,3013,0.05692614748201851,0.010955375348435999,0.12116578742779147,0.06058289371389573,2981,,2 5 6 7 8 9 10 12 13 1 11 0 4 3,P0002 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0011 P0000 P0004 P0003
bk,3171,3014,0.05692614748201851,0.010955375348435999,0.12116578742779147,0.06058289371389573,2982,,3 5 6 7 8 9 10 12 13 0 11 1 4 2,P0003 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0011 P0001 P0004 P0002
bk,185,3125,0.058691482096581746,0.02002080369488402,0.12116578742779147,0.06058289371389573,2983,,0 2 4 5 6 7 8 9 10 11 3 12 13 1,P0000 P0002 P0004 P0005 P0006 P0007 P0008 P0009 P0010 P0011 P0003 P0012 P0013 P0001
bk,1220,3129,0.058691482096581746,0.02002080369488402,0.12116578742779147,0.06058289371389573,2984,,1 3 4 5 6 7 8 9 10 11 2 12 13 0,P0001 P0003 P0004 P0005 P0006 P0007 P0008 P0009 P0010 P0011 P0002 P0012 P0013 P0000
bk,882,3143,0.05869148209658175,0.020020803694884022,0.12116578742779147,0.06058289371389573,2985,,0 6 7 8 9 10 11 2 12 13 1 3 4 5,P0000 P0006 P0007 P0008 P0009 P0010 P0011 P0002 P0012 P0013 P0001 P0003 P0004 P0005
bk,887,3144,0.05869148209658175,0.020020803694884026,0.12116578742779147,0.06058289371389573,2986,,0 6 7 8 9 10 11 2 12 13 3 4 5 1,P0000 P0006 P0007 P0008 P0009 P0010 P0011 P0002 P0012 P0013 P0003 P0004 P0005 P0001
bk,1033,3147,0.05869148209658175,0.020020803694884015,0.12116578742779147,0.06058289371389573,2987,,0 6 7 8 9 10 12 13 2 11 3 4 5 1,P0000 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0011 P0003 P0004 P0005 P0001
bk,1833,3154,0.05869148209658175,0.020020803694884022,0.12116578742779147,0.06058289371389573,2988,,1 6 7 8 9 10 11 3 12 13 0 2 4 5,P0001 P0006 P0007 P0008 P0009 P0010 P0011 P0003 P0012 P0013 P0000 P0002 P0004 P0005
bk,1984,3155,0.05869148209658175,0.020020803694884015,0.12116578742779147,0.06058289371389573,2989,,1 6 7 8 9 10 12 13 3 11 2 4 5 0,P0001 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0003 P0011 P0002 P0004 P0005 P0000
bk,2554,3160,0.05869148209658175,0.020020803694884022,0.12116578742779147,0.06058289371389573,2990,,2 6 7 8 9 10 11 0 12 13 1 3 4 5,P0002 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0012 P0013 P0001 P0003 P0004 P0005
bk,2556,3161,0.05869148209658175,0.020020803694884026,0.12116578742779147,0.06058289371389573,2991,,2 6 7 8 9 10 11 0 12 13 1 4 5 3,P0002 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0012 P0013 P0001 P0004 P0005 P0003
bk,2702,3165,0.05869148209658175,0.020020803694884015,0.12116578742779147,0.06058289371389573,2992,,2 6 7 8 9 10 12 13 0 11 1 4 5 3,P0002 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0011 P0001 P0004 P0005 P0003
bk,3267,3172,0.05869148209658175,0.020020803694884022,0.12116578742779147,0.06058289371389573,2993,,3 6 7 8 9 10 11 1 12 13 0 2 4 5,P0003 P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0012 P0013 P0000 P0002 P0004 P0005
bk,3415,3174,0.05869148209658175,0.020020803694884015,0.12116578742779147,0.06058289371389573,2994,,3 6 7 8 9 10 12 13 1 11 0 4 5 2,P0003 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0011 P0000 P0004 P0005 P0002
bk,2700,3197,0.05869148209658176,0.020020803694884015,0.12116578742779147,0.06058289371389573,2995,,2 6 7 8 9 10 12 13 0 11 1 3 4 5,P0002 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0011 P0001 P0003 P0004 P0005
bk,3413,3202,0.05869148209658176,0.020020803694884015,0.12116578742779147,0.06058289371389573,2996,,3 6 7 8 9 10 12 13 1 11 0 2 4 5,P0003 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0011 P0000 P0002 P0004 P0005
bk,3483,3203,0.05869148209658176,0.041490171820661725,0.12116578742779147,0.06058289371389573,2997,,4 0 1 6 7 8 9 10 11 2 12 13 3 5,P0004 P0000 P0001 P0006 P0007 P0008 P0009 P0010 P0011 P0002 P0012 P0013 P0003 P0005
bk,3486,3204,0.05869148209658176,0.041490171820661725,0.12116578742779147,0.06058289371389573,2998,,4 0 1 6 7 8 9 10 11 3 12 13 2 5,P0004 P0000 P0001 P0006 P0007 P0008 P0009 P0010 P0011 P0003 P0012 P0013 P0002 P0005
bk,3882,3205,0.05869148209658176,0.041490171820661725,0.12116578742779147,0.06058289371389573,2999,,4 2 3 6 7 8 9 10 11 0 12 13 1 5,P0004 P0002 P0003 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0012 P0013 P0001 P0005
bk,3885,3206,0.05869148209658176,0.041490171820661725,0.12116578742779147,0.06058289371389573,3000,,4 2 3 6 7 8 9 10 11 1 12 13 0 5,P0004 P0002 P0003 P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0012 P0013 P0000 P0005
bk,4559,3209,0.05869148209658176,0.04149017182066173,0.12116578742779147,0.06058289371389573,3001,,5 0 1 6 7 8 9 10 12 13 2 11 3 4,P0005 P0000 P0001 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0011 P0003 P0004
bk,4562,3210,0.05869148209658176,0.04149017182066173,0.12116578742779147,0.06058289371389573,3002,,5 0 1 6 7 8 9 10 12 13 3 11 2 4,P0005 P0000 P0001 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0003 P0011 P0002 P0004
bk,4958,3215,0.05869148209658176,0.04149017182066173,0.12116578742779147,0.06058289371389573,3003,,5 2 3 6 7 8 9 10 12 13 0 11 1 4,P0005 P0002 P0003 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0011 P0001 P0004
bk,4961,3216,0.05869148209658176,0.04149017182066173,0.12116578742779147,0.06058289371389573,3004,,5 2 3 6 7 8 9 10 12 13 1 11 0 4,P0005 P0002 P0003 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0011 P0000 P0004
bk,1030,3220,0.05869148209658177,0.020020803694884015,0.12116578742779147,0.06058289371389573,3005,,0 6 7 8 9 10 12 13 2 11 1 4 5 3,P0000 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0011 P0001 P0004 P0005 P0003
bk,1838,3225,0.05869148209658177,0.020020803694884026,0.12116578742779147,0.06058289371389573,3006,,1 6 7 8 9 10 11 3 12 13 2 4 5 0,P0001 P0006 P0007 P0008 P0009 P0010 P0011 P0003 P0012 P0013 P0002 P0004 P0005 P0000
bk,1981,3229,0.05869148209658177,0.020020803694884015,0.12116578742779147,0.06058289371389573,3007,,1 6 7 8 9 10 12 13 3 11 0 4 5 2,P0001 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0003 P0011 P0000 P0004 P0005 P0002
bk,2705,3232,0.05869148209658177,0.020020803694884015,0.12116578742779147,0.06058289371389573,3008,,2 6 7 8 9 10 12 13 0 11 3 4 5 1,P0002 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0011 P0003 P0004 P0005 P0001
bk,3269,3238,0.05869148209658177,0.020020803694884026,0.12116578742779147,0.06058289371389573,3009,,3 6 7 8 9 10 11 1 12 13 0 4 5 2,P0003 P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0012 P0013 P0000 P0004 P0005 P0002
bk,3418,3241,0.05869148209658177,0.020020803694884015,0.12116578742779147,0.06058289371389573,3010,,3 6 7 8 9 10 12 13 1 11 2 4 5 0,P0003 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0011 P0002 P0004 P0005 P0000
bk,3521,3243,0.05869148209658177,0.041490171820661725,0.12116578742779147,0.06058289371389573,3011,,4 0 2 6 7 8 9 10 11 1 12 13 3 5,P0004 P0000 P0002 P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0012 P0013 P0003 P0005
bk,3524,3244,0.05869148209658177,0.041490171820661725,0.12116578742779147,0.06058289371389573,3012,,4 0 2 6 7 8 9 10 11 3 12 13 1 5,P0004 P0000 P0002 P0006 P0007 P0008 P0009 P0010 P0011 P0003 P0012 P0013 P0001 P0005
bk,3736,3245,0.05869148209658177,0.041490171820661725,0.12116578742779147,0.06058289371389573,3013,,4 1 3 6 7 8 9 10 11 0 12 13 2 5,P0004 P0001 P0003 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0012 P0013 P0002 P0005
bk,3739,3246,0.05869148209658177,0.041490171820661725,0.12116578742779147,0.06058289371389573,3014,,4 1 3 6 7 8 9 10 11 2 12 13 0 5,P0004 P0001 P0003 P0006 P0007 P0008 P0009 P0010 P0011 P0002 P0012 P0013 P0000 P0005
bk,4628,3251,0.05869148209658177,0.04149017182066173,0.12116578742779147,0.06058289371389573,3015,,5 0 3 6 7 8 9 10 12 13 1 11 2 4,P0005 P0000 P0003 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0011 P0002 P0004
bk,4781,3253,0.05869148209658177,0.04149017182066173,0.12116578742779147,0.06058289371389573,3016,,5 1 2 6 7 8 9 10 12 13 0 11 3 4,P0005 P0001 P0002 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0011 P0003 P0004
bk,884,3259,0.058691482096581774,0.020020803694884026,0.12116578742779147,0.06058289371389573,3017,,0 6 7 8 9 10 11 2 12 13 1 4 5 3,P0000 P0006 P0007 P0008 P0009 P0010 P0011 P0002 P0012 P0013 P0001 P0004 P0005 P0003
bk,1028,3260,0.058691482096581774,0.020020803694884015,0.12116578742779147,0.06058289371389573,3018,,0 6 7 8 9 10 12 13 2 11 1 3 4 5,P0000 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0011 P0001 P0003 P0004 P0005
bk,1835,3263,0.058691482096581774,0.020020803694884026,0.12116578742779147,0.06058289371389573,3019,,1 6 7 8 9 10 11 3 12 13 0 4 5 2,P0001 P0006 P0007 P0008 P0009 P0010 P0011 P0003 P0012 P0013 P0000 P0004 P0005 P0002
bk,1979,3264,0.058691482096581774,0.020020803694884015,0.12116578742779147,0.06058289371389573,3020,,1 6 7 8 9 10 12 13 3 11 0 2 4 5,P0001 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0003 P0011 P0000 P0002 P0004 P0005
bk,2559,3266,0.058691482096581774,0.020020803694884026,0.12116578742779147,0.06058289371389573,3021,,2 6 7 8 9 10 11 0 12 13 3 4 5 1,P0002 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0012 P0013 P0003 P0004 P0005 P0001
bk,3272,3269,0.058691482096581774,0.020020803694884026,0.12116578742779147,0.06058289371389573,3022,,3 6 7 8 9 10 11 1 12 13 2 4 5 0,P0003 P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0012 P0013 P0002 P0004 P0005 P0000
bk,4631,3273,0.058691482096581774,0.04149017182066173,0.12116578742779147,0.06058289371389573,3023,,5 0 3 6 7 8 9 10 12 13 2 11 1 4,P0005 P0000 P0003 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0011 P0001 P0004
bk,4784,3275,0.058691482096581774,0.04149017182066173,0.12116578742779147,0.06058289371389573,3024,,5 1 2 6 7 8 9 10 12 13 3 11 0 4,P0005 P0001 P0002 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0003 P0011 P0000 P0004
bk,184,3295,0.05869148209658179,0.02002080369488402,0.12116578742779147,0.06058289371389573,3025,,0 2 4 5 6 7 8 9 10 11 1 12 13 3,P0000 P0002 P0004 P0005 P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0012 P0013 P0003
bk,1219,3298,0.05869148209658179,0.02002080369488402,0.12116578742779147,0.06058289371389573,3026,,1 3 4 5 6 7 8 9 10 11 0 12 13 2,P0001 P0003 P0004 P0005 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0012 P0013 P0002
bk,796,3336,0.05892459048289149,0.010955375348435999,0.12116578742779147,0.06058289371389573,3027,,0 5 6 7 8 9 10 12 13 2 11 1 4 3,P0000 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0011 P0001 P0004 P0003
bk,1723,3338,0.05892459048289149,0.010955375348435999,0.12116578742779147,0.06058289371389573,3028,,1 5 6 7 8 9 10 12 13 3 11 0 4 2,P0001 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0003 P0011 P0000 P0004 P0002
bk,2497,3340,0.05892459048289149,0.010955375348435999,0.12116578742779147,0.06058289371389573,3029,,2 5 6 7 8 9 10 12 13 0 11 3 4 1,P0002 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0011 P0003 P0004 P0001
bk,3182,3342,0.05892459048289149,0.010955375348435999,0.12116578742779147,0.06058289371389573,3030,,3 5 6 7 8 9 10 12 13 1 11 2 4 0,P0003 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0011 P0002 P0004 P0000
bk,620,3349,0.05892459048289151,0.04991289036489952,0.12116578742779147,0.06058289371389573,3031,,0 4 6 7 8 9 10 12 13 3 11 2 5 1,P0000 P0004 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0003 P0011 P0002 P0005 P0001
bk,1533,3352,0.05892459048289151,0.04991289036489952,0.12116578742779147,0.06058289371389573,3032,,1 4 6 7 8 9 10 12 13 2 11 3 5 0,P0001 P0004 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0011 P0003 P0005 P0000
bk,2322,3355,0.05892459048289151,0.04991289036489952,0.12116578742779147,0.06058289371389573,3033,,2 4 6 7 8 9 10 12 13 1 11 0 5 3,P0002 P0004 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0011 P0000 P0005 P0003
bk,2987,3358,0.05892459048289151,0.04991289036489952,0.12116578742779147,0.06058289371389573,3034,,3 4 6 7 8 9 10 12 13 0 11 1 5 2,P0003 P0004 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0011 P0001 P0005 P0002
bk,582,3359,0.05892459048289152,0.010955375348435985,0.12116578742779147,0.06058289371389573,3035,,0 4 6 7 8 9 10 11 3 12 13 2 5 1,P0000 P0004 P0006 P0007 P0008 P0009 P0010 P0011 P0003 P0012 P0013 P0002 P0005 P0001
bk,797,3361,0.05892459048289152,0.010955375348435999,0.12116578742779147,0.06058289371389573,3036,,0 5 6 7 8 9 10 12 13 2 11 3 4 1,P0000 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0011 P0003 P0004 P0001
bk,1495,3362,0.05892459048289152,0.010955375348435985,0.12116578742779147,0.06058289371389573,3037,,1 4 6 7 8 9 10 11 2 12 13 3 5 0,P0001 P0004 P0006 P0007 P0008 P0009 P0010 P0011 P0002 P0012 P0013 P0003 P0005 P0000
bk,1724,3364,0.05892459048289152,0.010955375348435999,0.12116578742779147,0.06058289371389573,3038,,1 5 6 7 8 9 10 12 13 3 11 2 4 0,P0001 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0003 P0011 P0002 P0004 P0000
bk,2284,3365,0.05892459048289152,0.010955375348435985,0.12116578742779147,0.06058289371389573,3039,,2 4 6 7 8 9 10 11 1 12 13 0 5 3,P0002 P0004 P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0012 P0013 P0000 P0005 P0003
bk,2496,3367,0.05892459048289152,0.010955375348435999,0.12116578742779147,0.06058289371389573,3040,,2 5 6 7 8 9 10 12 13 0 11 1 4 3,P0002 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0011 P0001 P0004 P0003
bk,2949,3368,0.05892459048289152,0.010955375348435985,0.12116578742779147,0.06058289371389573,3041,,3 4 6 7 8 9 10 11 0 12 13 1 5 2,P0003 P0004 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0012 P0013 P0001 P0005 P0002
bk,3181,3370,0.05892459048289152,0.010955375348435999,0.12116578742779147,0.06058289371389573,3042,,3 5 6 7 8 9 10 12 13 1 11 0 4 2,P0003 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0011 P0000 P0004 P0002
bk,619,3371,0.058924590482891524,0.04991289036489952,0.12116578742779147,0.06058289371389573,3043,,0 4 6 7 8 9 10 12 13 3 11 1 5 2,P0000 P0004 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0003 P0011 P0001 P0005 P0002
bk,1532,3373,0.058924590482891524,0.04991289036489952,0.12116578742779147,0.06058289371389573,3044,,1 4 6 7 8 9 10 12 13 2 11 0 5 3,P0001 P0004 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0011 P0000 P0005 P0003
bk,2323,3375,0.058924590482891524,0.04991289036489952,0.12116578742779147,0.06058289371389573,3045,,2 4 6 7 8 9 10 12 13 1 11 3 5 0,P0002 P0004 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0011 P0003 P0005 P0000
bk,2988,3377,0.058924590482891524,0.04991289036489952,0.12116578742779147,0.06058289371389573,3046,,3 4 6 7 8 9 10 12 13 0 11 2 5 1,P0003 P0004 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0011 P0002 P0005 P0001
bk,759,3383,0.05892459048289154,0.04991289036489955,0.12116578742779147,0.06058289371389573,3047,,0 5 6 7 8 9 10 11 2 12 13 3 4 1,P0000 P0005 P0006 P0007 P0008 P0009 P0010 P0011 P0002 P0012 P0013 P0003 P0004 P0001
bk,1686,3384,0.05892459048289154,0.04991289036489955,0.12116578742779147,0.06058289371389573,3048,,1 5 6 7 8 9 10 11 3 12 13 2 4 0,P0001 P0005 P0006 P0007 P0008 P0009 P0010 P0011 P0003 P0012 P0013 P0002 P0004 P0000
bk,2458,3385,0.05892459048289154,0.04991289036489955,0.12116578742779147,0.06058289371389573,3049,,2 5 6 7 8 9 10 11 0 12 13 1 4 3,P0002 P0005 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0012 P0013 P0001 P0004 P0003
bk,3143,3386,0.05892459048289154,0.04991289036489955,0.12116578742779147,0.06058289371389573,3050,,3 5 6 7 8 9 10 11 1 12 13 0 4 2,P0003 P0005 P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0012 P0013 P0000 P0004 P0002
bk,758,3387,0.058924590482891545,0.04991289036489955,0.12116578742779147,0.06058289371389573,3051,,0 5 6 7 8 9 10 11 2 12 13 1 4 3,P0000 P0005 P0006 P0007 P0008 P0009 P0010 P0011 P0002 P0012 P0013 P0001 P0004 P0003
bk,1685,3388,0.058924590482891545,0.04991289036489955,0.12116578742779147,0.06058289371389573,3052,,1 5 6 7 8 9 10 11 3 12 13 0 4 2,P0001 P0005 P0006 P0007 P0008 P0009 P0010 P0011 P0003 P0012 P0013 P0000 P0004 P0002
bk,2459,3389,0.058924590482891545,0.04991289036489955,0.12116578742779147,0.06058289371389573,3053,,2 5 6 7 8 9 10 11 0 12 13 3 4 1,P0002 P0005 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0012 P0013 P0003 P0004 P0001
bk,3144,3390,0.058924590482891545,0.04991289036489955,0.12116578742779147,0.06058289371389573,3054,,3 5 6 7 8 9 10 11 1 12 13 2 4 0,P0003 P0005 P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0012 P0013 P0002 P0004 P0000
bk,581,3391,0.05892459048289156,0.010955375348435985,0.12116578742779147,0.06058289371389573,3055,,0 4 6 7 8 9 10 11 3 12 13 1 5 2,P0000 P0004 P0006 P0007 P0008 P0009 P0010 P0011 P0003 P0012 P0013 P0001 P0005 P0002
bk,1494,3392,0.05892459048289156,0.010955375348435985,0.12116578742779147,0.06058289371389573,3056,,1 4 6 7 8 9 10 11 2 12 13 0 5 3,P0001 P0004 P0006 P0007 P0008 P0009 P0010 P0011 P0002 P0012 P0013 P0000 P0005 P0003
bk,2285,3393,0.05892459048289156,0.010955375348435985,0.12116578742779147,0.06058289371389573,3057,,2 4 6 7 8 9 10 11 1 12 13 3 5 0,P0002 P0004 P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0012 P0013 P0003 P0005 P0000
bk,2950,3394,0.05892459048289156,0.010955375348435985,0.12116578742779147,0.06058289371389573,3058,,3 4 6 7 8 9 10 11 0 12 13 2 5 1,P0003 P0004 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0012 P0013 P0002 P0005 P0001
bk,1893,3454,0.05989802459488761,0.05989802459488761,0.12116578742779147,0.06058289371389573,3059,,1 6 7 8 9 10 12 13 0 4 5 2 3 11,P0001 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0004 P0005 P0002 P0003 P0011
bk,3427,3458,0.05989802459488761,0.05989802459488761,0.12116578742779147,0.06058289371389573,3060,,3 6 7 8 9 10 12 13 2 4 5 0 1 11,P0003 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0004 P0005 P0000 P0001 P0011
bk,1042,3472,0.05989802459488762,0.05989802459488761,0.12116578742779147,0.06058289371389573,3061,,0 6 7 8 9 10 12 13 3 4 5 1 2 11,P0000 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0003 P0004 P0005 P0001 P0002 P0011
bk,1931,3474,0.05989802459488762,0.05989802459488761,0.12116578742779147,0.06058289371389573,3062,,1 6 7 8 9 10 12 13 2 4 5 0 3 11,P0001 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0004 P0005 P0000 P0003 P0011
bk,5489,3480,0.05989802459488762,0.05989802459488764,0.12116578742779147,0.06058289371389573,3063,,6 7 8 9 10 11 0 2 3 12 13 1 4 5,P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0002 P0003 P0012 P0013 P0001 P0004 P0005
bk,973,3484,0.059898024594887626,0.05989802459488761,0.12116578742779147,0.06058289371389573,3064,,0 6 7 8 9 10 12 13 1 4 5 2 3 11,P0000 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0004 P0005 P0002 P0003 P0011
bk,2721,3488,0.059898024594887626,0.05989802459488761,0.12116578742779147,0.06058289371389573,3065,,2 6 7 8 9 10 12 13 1 4 5 0 3 11,P0002 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0004 P0005 P0000 P0003 P0011
bk,2752,3489,0.059898024594887626,0.05989802459488761,0.12116578742779147,0.06058289371389573,3066,,2 6 7 8 9 10 12 13 3 4 5 0 1 11,P0002 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0003 P0004 P0005 P0000 P0001 P0011
bk,3358,3492,0.059898024594887626,0.05989802459488761,0.12116578742779147,0.06058289371389573,3067,,3 6 7 8 9 10 12 13 0 4 5 1 2 11,P0003 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0004 P0005 P0001 P0002 P0011
bk,5673,3518,0.05989802459488764,0.05989802459488764,0.12116578742779147,0.06058289371389573,3068,,6 7 8 9 10 11 1 2 3 12 13 0 4 5,P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0002 P0003 P0012 P0013 P0000 P0004 P0005
bk,5444,3525,0.059898024594887654,0.05989802459488764,0.12116578742779147,0.06058289371389573,3069,,6 7 8 9 10 11 0 1 2 12 13 3 4 5,P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0001 P0002 P0012 P0013 P0003 P0004 P0005
bk,5451,3526,0.05989802459488766,0.05989802459488764,0.12116578742779147,0.06058289371389573,3070,,6 7 8 9 10 11 0 1 3 12 13 2 4 5,P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0001 P0003 P0012 P0013 P0002 P0004 P0005
bk,693,2955,0.05692614748201842,0.04991289036489955,0.12116578742779148,0.06058289371389574,3071,,0 5 2 6 7 8 9 10 11 3 4 12 13 1,P0000 P0005 P0002 P0006 P0007 P0008 P0009 P0010 P0011 P0003 P0004 P0012 P0013 P0001
bk,1644,2956,0.05692614748201842,0.04991289036489955,0.12116578742779148,0.06058289371389574,3072,,1 5 3 6 7 8 9 10 11 2 4 12 13 0,P0001 P0005 P0003 P0006 P0007 P0008 P0009 P0010 P0011 P0002 P0004 P0012 P0013 P0000
bk,2362,2957,0.05692614748201842,0.04991289036489955,0.12116578742779148,0.06058289371389574,3073,,2 5 0 6 7 8 9 10 11 1 4 12 13 3,P0002 P0005 P0000 P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0004 P0012 P0013 P0003
bk,3075,2958,0.05692614748201842,0.04991289036489955,0.12116578742779148,0.06058289371389574,3074,,3 5 1 6 7 8 9 10 11 0 4 12 13 2,P0003 P0005 P0001 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0004 P0012 P0013 P0002
bk,501,2959,0.05692614748201843,0.049912890364899536,0.12116578742779148,0.06058289371389574,3075,,0 4 3 6 7 8 9 10 12 13 1 5 11 2,P0000 P0004 P0003 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0005 P0011 P0002
bk,1390,2961,0.05692614748201843,0.049912890364899536,0.12116578742779148,0.06058289371389574,3076,,1 4 2 6 7 8 9 10 12 13 0 5 11 3,P0001 P0004 P0002 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0005 P0011 P0003
bk,2183,2963,0.05692614748201843,0.049912890364899536,0.12116578742779148,0.06058289371389574,3077,,2 4 1 6 7 8 9 10 12 13 3 5 11 0,P0002 P0004 P0001 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0003 P0005 P0011 P0000
bk,2820,2965,0.05692614748201843,0.049912890364899536,0.12116578742779148,0.06058289371389574,3078,,3 4 0 6 7 8 9 10 12 13 2 5 11 1,P0003 P0004 P0000 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0005 P0011 P0001
