position,jw_raw_pauli,jw_raw_coefficient,jw_coloring_pauli,jw_coloring_coefficient,fermionic_coloring_pauli,fermionic_coloring_coefficient
147,X2 Z3 Z4 Z5 X6 Y8 Z9 Y10,-0.027968580661885217,X2 Z3 Z4 Z5 X6 Y8 Z9 Y10,-0.027968580661885217,X0 Z1 Z2 Z3 X4 X7 Z8 Z9 Z10 X11,0.027074873986929385
148,Y2 Z3 Z4 Z5 Y6 X8 Z9 X10,-0.027968580661885217,Y2 Z3 Z4 Z5 Y6 X8 Z9 X10,-0.027968580661885217,Y1 Z2 Z3 Z4 Y5 Y6 Z7 Z8 Z9 Y10,0.027074873986929385
149,Y2 Z3 Z4 Z5 Y6 Y8 Z9 Y10,0.0004915597161415175,Y2 Z3 Z4 Z5 Y6 Y8 Z9 Y10,0.0004915597161415175,X1 Z2 Z3 Z4 X5 Y6 Z7 Z8 Z9 Y10,0.027074873986929385
150,X2 Z3 Z4 Z5 Y6 Y8 Z9 X10,0.028460140378026737,Y2 Z3 Z4 Z5 Y6 Y9 Z10 Y11,0.004235298905557013,Y1 Z2 Z3 Z4 Y5 X6 Z7 Z8 Z9 X10,0.027074873986929385
151,Z2 Z7,0.09899012891929831,X2 Z3 Z4 Z5 X6 Y9 Z10 Y11,0.004235298905557013,X1 Z2 Z3 Z4 X5 X6 Z7 Z8 Z9 X10,0.027074873986929385
152,Y2 Z3 Z4 Z5 Z6 X7 X9 Y10,-0.0037437391894154966,Y2 Z3 Z4 Z5 Y6 X9 Z10 X11,0.004235298905557013,Y0 X1 X4 Y5,0.03405791740374927
153,X2 Z3 Z4 Z5 Z6 X7 X9 X10,-0.0037437391894154966,X2 Z3 Z4 Z5 X6 X9 Z10 X11,0.004235298905557013,X0 X1 Y4 Y5,-0.03405791740374927
154,Y2 Z3 Z4 Z5 Z6 Y7 Y9 Y10,-0.0037437391894154966,Z3 Z7,0.09476485051162098,Y0 Y1 X4 X5,-0.03405791740374927
155,X2 Z3 Z4 Z5 Z6 Y7 Y9 X10,-0.0037437391894154966,X3 Z4 Z5 Z6 X7 X9 Z10 X11,0.0004915597161415175,X0 Y1 Y4 X5,0.03405791740374927
156,Y2 Z3 Z4 Z5 Z6 X7 X8 Z9 Z10 Y11,0.03220387956744223,X3 Z4 Z5 Z6 X7 Y9 Z10 Y11,-0.027968580661885217,Z0 Z4,0.06836178005619996
157,X2 Z3 Z4 Z5 Z6 X7 Y8 Z9 Z10 Y11,-0.03220387956744223,Y3 Z4 Z5 Z6 Y7 X9 Z10 X11,-0.027968580661885217,Z1 Z5,0.06836178005619996
158,Y2 Z3 Z4 Z5 Z6 Y7 X8 Z9 Z10 X11,-0.03220387956744223,Y3 Z4 Z5 Z6 Y7 Y9 Z10 Y11,0.0004915597161415175,Y2 X3 X6 Y7,0.004225278407677333
159,X2 Z3 Z4 Z5 Z6 Y7 Y8 Z9 Z10 X11,0.03220387956744223,Y3 Z4 Z5 Z6 Y7 Y8 Z9 Y10,0.004235298905557013,X2 X3 Y6 Y7,-0.004225278407677333
160,Z2 Z8,0.06851250040734194,X3 Z4 Z5 Z6 X7 Y8 Z9 Y10,0.004235298905557013,Y2 Y3 X6 X7,-0.004225278407677333
161,Z2 Z9,0.10820385835361518,Y3 Z4 Z5 Z6 Y7 X8 Z9 X10,0.004235298905557013,X2 Y3 Y6 X7,0.004225278407677333
162,Y2 Z3 Z4 Z5 Y6 Y9 Z10 Y11,0.004235298905557013,X3 Z4 Z5 Z6 X7 X8 Z9 X10,0.004235298905557013,Y2 Z3 Z4 Z5 X6 X8 Z9 Y10,0.028460140378026737
163,X2 Z3 Z4 Z5 X6 Y9 Z10 Y11,0.004235298905557013,Z4 Z5,0.10976142583288805,X2 Z3 Z4 Z5 X6 X8 Z9 X10,0.0004915597161415175
164,Y2 Z3 Z4 Z5 Y6 X9 Z10 X11,0.004235298905557013,Y8 X9 X10 Y11,0.004588374704512903,X2 Z3 Z4 Z5 X6 Y8 Z9 Y10,-0.027968580661885217
165,X2 Z3 Z4 Z5 X6 X9 Z10 X11,0.004235298905557013,X8 X9 Y10 Y11,-0.004588374704512903,Y2 Z3 Z4 Z5 Y6 X8 Z9 X10,-0.027968580661885217
166,Z2 Z10,0.09598952135308579,Y8 Y9 X10 X11,-0.004588374704512903,Y2 Z3 Z4 Z5 Y6 Y8 Z9 Y10,0.0004915597161415175
167,Z2 Z11,0.09973326054250128,X8 Y9 Y10 X11,0.004588374704512903,X2 Z3 Z4 Z5 Y6 Y8 Z9 X10,0.028460140378026737
168,Z3 Z4,0.09837453208730923,Z8 Z10,0.09723356286950566,Y3 Z4 Z5 Z6 X7 X9 Z10 Y11,0.028460140378026737
169,Z3 Z5,0.09345537008538685,Z9 Z11,0.09723356286950566,X3 Z4 Z5 Z6 X7 X9 Z10 X11,0.0004915597161415175
170,Z3 Z6,0.09899012891929831,Z0,-0.3135988473586243,X3 Z4 Z5 Z6 X7 Y9 Z10 Y11,-0.027968580661885217
171,Y3 Z4 Z5 X6 X8 Z9 Z10 Y11,-0.0037437391894154966,Z1,-0.3135988473586243,Y3 Z4 Z5 Z6 Y7 X9 Z10 X11,-0.027968580661885217
172,X3 Z4 Z5 X6 X8 Z9 Z10 X11,-0.0037437391894154966,Z4,-0.4069014298464967,Y3 Z4 Z5 Z6 Y7 Y9 Z10 Y11,0.0004915597161415175
173,Y3 Z4 Z5 Y6 Y8 Z9 Z10 Y11,-0.0037437391894154966,Z5,-0.4069014298464966,X3 Z4 Z5 Z6 Y7 Y9 Z10 X11,0.028460140378026737
174,X3 Z4 Z5 Y6 Y8 Z9 Z10 X11,-0.0037437391894154966,Y2 X3 X10 Y11,0.0037437391894154927,Y8 X9 X10 Y11,0.004588374704512903
175,Y3 Z4 Z5 X6 X9 Y10,0.03220387956744223,X2 X3 Y10 Y11,-0.0037437391894154927,X8 X9 Y10 Y11,-0.004588374704512903
176,X3 Z4 Z5 X6 Y9 Y10,-0.03220387956744223,Y2 Y3 X10 X11,-0.0037437391894154927,Y8 Y9 X10 X11,-0.004588374704512903
177,Y3 Z4 Z5 Y6 X9 X10,-0.03220387956744223,X2 Y3 Y10 X11,0.0037437391894154927,X8 Y9 Y10 X11,0.004588374704512903
178,X3 Z4 Z5 Y6 Y9 X10,0.03220387956744223,Y2 Z3 Z4 Z5 X6 X8 Z9 Y10,0.028460140378026737,Z0 Z1,0.100992598784068
179,Z3 Z7,0.09476485051162098,X2 Z3 Z4 Z5 Y6 Y8 Z9 X10,0.028460140378026737,Z0 Z5,0.10241969745994922
180,Y3 Z4 Z5 Z6 X7 X9 Z10 Y11,0.028460140378026737,Y2 Z3 Z4 Z5 Z6 X7 X9 Y10,-0.0037437391894154966,Z1 Z4,0.10241969745994922
181,X3 Z4 Z5 Z6 X7 X9 Z10 X11,0.0004915597161415175,X2 Z3 Z4 Z5 Z6 X7 X9 X10,-0.0037437391894154966,Y2 X3 X10 Y11,0.0037437391894154927
182,X3 Z4 Z5 Z6 X7 Y9 Z10 Y11,-0.027968580661885217,Y2 Z3 Z4 Z5 Z6 Y7 Y9 Y10,-0.0037437391894154966,X2 X3 Y10 Y11,-0.0037437391894154927
183,Y3 Z4 Z5 Z6 Y7 X9 Z10 X11,-0.027968580661885217,X2 Z3 Z4 Z5 Z6 Y7 Y9 X10,-0.0037437391894154966,Y2 Y3 X10 X11,-0.0037437391894154927
184,Y3 Z4 Z5 Z6 Y7 Y9 Z10 Y11,0.0004915597161415175,Z2 Z10,0.09598952135308579,X2 Y3 Y10 X11,0.0037437391894154927
185,X3 Z4 Z5 Z6 Y7 Y9 Z10 X11,0.028460140378026737,Y3 Z4 Z5 X6 X8 Z9 Z10 Y11,-0.0037437391894154966,Z4 Z5,0.10976142583288805
186,Z3 Z8,0.10820385835361518,X3 Z4 Z5 X6 X8 Z9 Z10 X11,-0.0037437391894154966,Y6 X7 X8 Y9,0.0037437391894155005
187,Y3 Z4 Z5 Z6 Y7 Y8 Z9 Y10,0.004235298905557013,Y3 Z4 Z5 Y6 Y8 Z9 Z10 Y11,-0.0037437391894154966,X6 X7 Y8 Y9,-0.0037437391894155005
188,X3 Z4 Z5 Z6 X7 Y8 Z9 Y10,0.004235298905557013,X3 Z4 Z5 Y6 Y8 Z9 Z10 X11,-0.0037437391894154966,Y6 Y7 X8 X9,-0.0037437391894155005
189,Y3 Z4 Z5 Z6 Y7 X8 Z9 X10,0.004235298905557013,Y3 Z4 Z5 Z6 X7 X9 Z10 Y11,0.028460140378026737,X6 Y7 Y8 X9,0.0037437391894155005
190,X3 Z4 Z5 Z6 X7 X8 Z9 X10,0.004235298905557013,X3 Z4 Z5 Z6 Y7 Y9 Z10 X11,0.028460140378026737,Y2 Z3 Z4 Z5 Z6 X7 X9 Y10,-0.0037437391894154966
191,Z3 Z9,0.06851250040734194,Z3 Z11,0.09598952135308579,X2 Z3 Z4 Z5 Z6 X7 X9 X10,-0.0037437391894154966
192,Z3 Z10,0.09973326054250128,Y6 X7 X8 Y9,0.0037437391894155005,Y2 Z3 Z4 Z5 Z6 Y7 Y9 Y10,-0.0037437391894154966
193,Z3 Z11,0.09598952135308579,X6 X7 Y8 Y9,-0.0037437391894155005,X2 Z3 Z4 Z5 Z6 Y7 Y9 X10,-0.0037437391894154966
194,Z4 Z5,0.10976142583288805,Y6 Y7 X8 X9,-0.0037437391894155005,Z2 Z10,0.09598952135308579
195,Y4 X5 X6 Y7,0.0049191620019223975,X6 Y7 Y8 X9,0.0037437391894155005,Y3 Z4 Z5 X6 X8 Z9 Z10 Y11,-0.0037437391894154966
196,X4 X5 Y6 Y7,-0.0049191620019223975,Z6 Z8,0.095989521353086,X3 Z4 Z5 X6 X8 Z9 Z10 X11,-0.0037437391894154966
197,Y4 Y5 X6 X7,-0.0049191620019223975,Z7 Z9,0.095989521353086,Y3 Z4 Z5 Y6 Y8 Z9 Z10 Y11,-0.0037437391894154966
198,X4 Y5 Y6 X7,0.0049191620019223975,Y0 Z1 Z2 X3 X4 Z5 Z6 Z7 Z8 Y9,0.027074873986929406,X3 Z4 Z5 Y6 Y8 Z9 Z10 X11,-0.0037437391894154966
199,Y4 X5 X8 Y9,0.005493782867640101,X0 Z1 Z2 X3 Y4 Z5 Z6 Z7 Z8 Y9,-0.027074873986929406,Z3 Z11,0.09598952135308579
200,X4 X5 Y8 Y9,-0.005493782867640101,Y0 Z1 Z2 Y3 X4 Z5 Z6 Z7 Z8 X9,-0.027074873986929406,Z6 Z8,0.095989521353086
201,Y4 Y5 X8 X9,-0.005493782867640101,X0 Z1 Z2 Y3 Y4 Z5 Z6 Z7 Z8 X9,0.027074873986929406,Z7 Z9,0.095989521353086
202,X4 Y5 Y8 X9,0.005493782867640101,Y0 Z1 Z2 Z3 Y4 Y7 Z8 Z9 Z10 Y11,0.027074873986929385,Y2 Z3 Z4 Z5 Z6 X7 X8 Z9 Z10 Y11,0.03220387956744223
203,Y4 X5 X10 Y11,0.0054937828676400935,X0 Z1 Z2 Z3 X4 Y7 Z8 Z9 Z10 Y11,0.027074873986929385,X2 Z3 Z4 Z5 Z6 X7 Y8 Z9 Z10 Y11,-0.03220387956744223
204,X4 X5 Y10 Y11,-0.0054937828676400935,Y0 Z1 Z2 Z3 Y4 X7 Z8 Z9 Z10 X11,0.027074873986929385,Y2 Z3 Z4 Z5 Z6 Y7 X8 Z9 Z10 X11,-0.03220387956744223
205,Y4 Y5 X10 X11,-0.0054937828676400935,X0 Z1 Z2 Z3 X4 X7 Z8 Z9 Z10 X11,0.027074873986929385,X2 Z3 Z4 Z5 Z6 Y7 Y8 Z9 Z10 X11,0.03220387956744223
206,X4 Y5 Y10 X11,0.0054937828676400935,Y1 X2 X5 Z6 Z7 Y8,0.027074873986929406,Y3 Z4 Z5 X6 X9 Y10,0.03220387956744223
207,Z4 Z6,0.0934553700853869,X1 X2 Y5 Z6 Z7 Y8,-0.027074873986929406,X3 Z4 Z5 X6 Y9 Y10,-0.03220387956744223
208,Z4 Z7,0.09837453208730929,Y1 Y2 X5 Z6 Z7 X8,-0.027074873986929406,Y3 Z4 Z5 Y6 X9 X10,-0.03220387956744223
209,Z4 Z8,0.09526226856915458,X1 Y2 Y5 Z6 Z7 X8,0.027074873986929406,X3 Z4 Z5 Y6 Y9 X10,0.03220387956744223
210,Z4 Z9,0.10075605143679468,Y1 Z2 Z3 Z4 Y5 Y6 Z7 Z8 Z9 Y10,0.027074873986929385,Z2 Z6,0.09476485051162098
211,Z4 Z10,0.09526226856915444,X1 Z2 Z3 Z4 X5 Y6 Z7 Z8 Z9 Y10,0.027074873986929385,Y2 Z3 Z4 Z5 Y6 Y9 Z10 Y11,0.004235298905557013
212,Z4 Z11,0.10075605143679453,Y1 Z2 Z3 Z4 Y5 X6 Z7 Z8 Z9 X10,0.027074873986929385,X2 Z3 Z4 Z5 X6 Y9 Z10 Y11,0.004235298905557013
213,Z5 Z6,0.09837453208730929,X1 Z2 Z3 Z4 X5 X6 Z7 Z8 Z9 X10,0.027074873986929385,Y2 Z3 Z4 Z5 Y6 X9 Z10 X11,0.004235298905557013
214,Z5 Z7,0.0934553700853869,Y2 Z3 Z4 Z5 Z6 X7 X8 Z9 Z10 Y11,0.03220387956744223,X2 Z3 Z4 Z5 X6 X9 Z10 X11,0.004235298905557013
215,Z5 Z8,0.10075605143679468,X2 Z3 Z4 Z5 Z6 X7 Y8 Z9 Z10 Y11,-0.03220387956744223,Z3 Z7,0.09476485051162098
216,Z5 Z9,0.09526226856915458,Y2 Z3 Z4 Z5 Z6 Y7 X8 Z9 Z10 X11,-0.03220387956744223,Y3 Z4 Z5 Z6 Y7 Y8 Z9 Y10,0.004235298905557013
217,Z5 Z10,0.10075605143679453,X2 Z3 Z4 Z5 Z6 Y7 Y8 Z9 Z10 X11,0.03220387956744223,X3 Z4 Z5 Z6 X7 Y8 Z9 Y10,0.004235298905557013
218,Z5 Z11,0.09526226856915444,Y3 Z4 Z5 X6 X9 Y10,0.03220387956744223,Y3 Z4 Z5 Z6 Y7 X8 Z9 X10,0.004235298905557013
219,Z6 Z7,0.10744068573465287,X3 Z4 Z5 X6 Y9 Y10,-0.03220387956744223,X3 Z4 Z5 Z6 X7 X8 Z9 X10,0.004235298905557013
220,Y6 X7 X8 Y9,0.0037437391894155005,Y3 Z4 Z5 Y6 X9 X10,-0.03220387956744223,Z8 Z10,0.09723356286950566
221,X6 X7 Y8 Y9,-0.0037437391894155005,X3 Z4 Z5 Y6 Y9 X10,0.03220387956744223,Z9 Z11,0.09723356286950566
222,Y6 Y7 X8 X9,-0.0037437391894155005,Z0 Z3,0.09562720469064809,Z0 Z3,0.09562720469064809
223,X6 Y7 Y8 X9,0.0037437391894155005,Z0 Z7,0.09562720469064813,Z0 Z7,0.09562720469064813
224,Y6 X7 X10 Y11,0.03969135794627321,Z0 Z9,0.0993803789089677,Z0 Z9,0.0993803789089677
225,X6 X7 Y10 Y11,-0.03969135794627321,Z0 Z11,0.09938037890896753,Z0 Z11,0.09938037890896753
226,Y6 Y7 X10 X11,-0.03969135794627321,Z1 Z2,0.09562720469064809,Z1 Z2,0.09562720469064809
227,X6 Y7 Y10 X11,0.03969135794627321,Z1 Z6,0.09562720469064813,Z1 Z6,0.09562720469064813
228,Z6 Z8,0.095989521353086,Z1 Z8,0.0993803789089677,Z1 Z8,0.0993803789089677
229,Z6 Z9,0.0997332605425015,Z1 Z10,0.09938037890896753,Z1 Z10,0.09938037890896753
230,Z6 Z10,0.06851250040734186,Z2 Z5,0.09837453208730923,Z2 Z5,0.09837453208730923
231,Z6 Z11,0.10820385835361507,Z2 Z7,0.09899012891929831,Z2 Z7,0.09899012891929831
232,Z7 Z8,0.0997332605425015,Z2 Z11,0.09973326054250128,Z2 Z11,0.09973326054250128
233,Z7 Z9,0.095989521353086,Z3 Z4,0.09837453208730923,Z3 Z4,0.09837453208730923
234,Z7 Z10,0.10820385835361507,Z3 Z6,0.09899012891929831,Z3 Z6,0.09899012891929831
235,Z7 Z11,0.06851250040734186,Z3 Z10,0.09973326054250128,Z3 Z10,0.09973326054250128
236,Z8 Z9,0.11099868698304402,Z4 Z7,0.09837453208730929,Z4 Z7,0.09837453208730929
237,Y8 X9 X10 Y11,0.004588374704512903,Z4 Z9,0.10075605143679468,Z4 Z9,0.10075605143679468
238,X8 X9 Y10 Y11,-0.004588374704512903,Z4 Z11,0.10075605143679453,Z4 Z11,0.10075605143679453
239,Y8 Y9 X10 X11,-0.004588374704512903,Z5 Z6,0.09837453208730929,Z5 Z6,0.09837453208730929
240,X8 Y9 Y10 X11,0.004588374704512903,Z5 Z8,0.10075605143679468,Z5 Z8,0.10075605143679468
241,Z8 Z10,0.09723356286950566,Z5 Z10,0.10075605143679453,Z5 Z10,0.10075605143679453
242,Z8 Z11,0.10182193757401856,Z6 Z9,0.0997332605425015,Z6 Z9,0.0997332605425015
243,Z9 Z10,0.10182193757401856,Z7 Z8,0.0997332605425015,Z7 Z8,0.0997332605425015
244,Z9 Z11,0.09723356286950566,Z8 Z11,0.10182193757401856,Z8 Z11,0.10182193757401856
245,Z10 Z11,0.1109986869830437,Z9 Z10,0.10182193757401856,Z9 Z10,0.10182193757401856
