position,jw_raw_pauli,jw_raw_coefficient,jw_coloring_pauli,jw_coloring_coefficient,fermionic_coloring_pauli,fermionic_coloring_coefficient
115,Z0 Y3 Z4 Z5 Z6 Z7 Z8 Z9 Z10 Z11 Z12 Z13 Z14 Y15,-0.01262268226146325,X0 Z1 X2 X3 Z4 Z5 Z6 X7,0.02245865232953326,X2 Z3 Z4 Z5 X6 X8 Z9 Z10 Z11 X12,0.022216818900349322
116,Z0 X3 Z4 Z5 Z6 Z7 Z8 Z9 Z10 Z11 Z12 Z13 Z14 X15,-0.01262268226146325,Y0 Z1 Y2 Y5 Z6 Z7 Z8 Z9 Z10 Y11,0.026460363322735915,X2 Z3 Z4 Z5 X6 Y8 Z9 Z10 Z11 Y12,0.021180704174823307
117,Y0 Z1 Z2 X3 X6 Z7 Z8 Z9 Z10 Z11 Z12 Z13 Z14 Y15,-0.00946996764267639,X0 Z1 X2 Y5 Z6 Z7 Z8 Z9 Z10 Y11,0.026460363322735915,Y2 Z3 Z4 Z5 Y6 X8 Z9 Z10 Z11 X12,0.021180704174823307
118,X0 Z1 Z2 X3 Y6 Z7 Z8 Z9 Z10 Z11 Z12 Z13 Z14 Y15,0.00946996764267639,Y0 Z1 Y2 X5 Z6 Z7 Z8 Z9 Z10 X11,0.026460363322735915,Y2 Z3 Z4 Z5 Y6 Y8 Z9 Z10 Z11 Y12,0.022216818900349322
119,Y0 Z1 Z2 Y3 X6 Z7 Z8 Z9 Z10 Z11 Z12 Z13 Z14 X15,0.00946996764267639,X0 Z1 X2 X5 Z6 Z7 Z8 Z9 Z10 X11,0.026460363322735915,X2 Z3 Z4 Z5 Y6 Y8 Z9 Z10 Z11 X12,0.0010361147255260157
120,X0 Z1 Z2 Y3 Y6 Z7 Z8 Z9 Z10 Z11 Z12 Z13 Z14 X15,-0.00946996764267639,Y0 Z1 Y2 Y9 Z10 Z11 Z12 Y13,0.02646036332273589,Y3 Z4 Z5 Z6 X7 X9 Z10 Z11 Z12 Y13,0.0010361147255260157
121,Z0 Z4,0.09023591411026467,X0 Z1 X2 Y9 Z10 Z11 Z12 Y13,0.02646036332273589,X3 Z4 Z5 Z6 X7 X9 Z10 Z11 Z12 X13,0.022216818900349322
122,Y0 Z1 Z2 Z3 Z5 Y6,0.010222382177934586,Y0 Z1 Y2 X9 Z10 Z11 Z12 X13,0.02646036332273589,X3 Z4 Z5 Z6 X7 Y9 Z10 Z11 Z12 Y13,0.021180704174823307
123,X0 Z1 Z2 Z3 Z5 X6,0.010222382177934586,X0 Z1 X2 X9 Z10 Z11 Z12 X13,0.02646036332273589,Y3 Z4 Z5 Z6 Y7 X9 Z10 Z11 Z12 X13,0.021180704174823307
124,Y0 Z1 Z2 Z3 X4 X10 Z11 Z12 Z13 Y14,-0.010987330254815289,Y1 Z2 X3 X7 Z8 Z9 Z10 Z11 Z12 Z13 Z14 Y15,-0.013324901324267365,Y3 Z4 Z5 Z6 Y7 Y9 Z10 Z11 Z12 Y13,0.022216818900349322
125,X0 Z1 Z2 Z3 X4 X10 Z11 Z12 Z13 X14,-0.007385558551717826,X1 Z2 Y3 Y7 Z8 Z9 Z10 Z11 Z12 Z13 Z14 X15,-0.013324901324267365,X3 Z4 Z5 Z6 Y7 Y9 Z10 Z11 Z12 X13,0.0010361147255260157
126,X0 Z1 Z2 Z3 X4 Y10 Z11 Z12 Z13 Y14,0.0036017717030974623,Y1 Z2 Z3 X4 X10 Z11 Z12 Z13 Z14 Y15,-0.01692120732475431,Y4 X5 X10 Y11,0.039691357946273244
127,Y0 Z1 Z2 Z3 Y4 X10 Z11 Z12 Z13 X14,0.0036017717030974623,X1 Z2 Z3 X4 X10 Z11 Z12 Z13 Z14 X15,-0.01692120732475431,X4 X5 Y10 Y11,-0.039691357946273244
128,Y0 Z1 Z2 Z3 Y4 Y10 Z11 Z12 Z13 Y14,-0.007385558551717826,Y1 Z2 Z3 Y4 Y10 Z11 Z12 Z13 Z14 Y15,-0.01692120732475431,Y4 Y5 X10 X11,-0.039691357946273244
129,X0 Z1 Z2 Z3 Y4 Y10 Z11 Z12 Z13 X14,-0.010987330254815289,X1 Z2 Z3 Y4 Y10 Z11 Z12 Z13 Z14 X15,-0.01692120732475431,X4 Y5 Y10 X11,0.039691357946273244
130,Z0 Z5,0.10808928889367711,Y1 Z2 Z3 Z4 X5 X11 Z12 Z13 Z14 Y15,-0.010987330254815289,Y8 X9 X12 Y13,0.03969135794627321
131,Y0 Z1 Z2 Z3 Z4 Y6,0.009334111633741834,X1 Z2 Z3 Z4 X5 X11 Z12 Z13 Z14 X15,-0.007385558551717826,X8 X9 Y12 Y13,-0.03969135794627321
132,X0 Z1 Z2 Z3 Z4 X6,0.009334111633741834,Y1 Z2 Z3 Z4 Y5 Y11 Z12 Z13 Z14 Y15,-0.007385558551717826,Y8 Y9 X12 X13,-0.03969135794627321
133,Y0 Z1 Z2 Z3 Y4 Y5 Z6 Y7,0.000888270544192751,X1 Z2 Z3 Z4 Y5 Y11 Z12 Z13 Z14 X15,-0.010987330254815289,X8 Y9 Y12 X13,0.03969135794627321
134,X0 Z1 Z2 Z3 X4 Y5 Z6 Y7,0.000888270544192751,Y1 Z2 Z3 Z4 Z5 X6 X14 Y15,0.012257110764218572,Y0 Z1 X2 X8 Z9 Z10 Z11 Y12,0.0045767310467730565
135,Y0 Z1 Z2 Z3 Y4 X5 Z6 X7,0.000888270544192751,X1 Z2 Z3 Z4 Z5 X6 X14 X15,0.012257110764218572,X0 Z1 X2 X8 Z9 Z10 Z11 X12,0.016556653112096725
136,X0 Z1 Z2 Z3 X4 X5 Z6 X7,0.000888270544192751,Y1 Z2 Z3 Z4 Z5 Y6 Y14 Y15,0.012257110764218572,X0 Z1 X2 Y8 Z9 Z10 Z11 Y12,0.01197992206532367
137,Y0 Z1 Y2 Y5 Z6 Z7 Z8 Z9 Z10 Y11,0.026460363322735915,X1 Z2 Z3 Z4 Z5 Y6 Y14 X15,0.012257110764218572,Y0 Z1 Y2 X8 Z9 Z10 Z11 X12,0.01197992206532367
138,X0 Z1 X2 Y5 Z6 Z7 Z8 Z9 Z10 Y11,0.026460363322735915,Y1 Z2 Z3 Z4 Z5 Z6 Z7 X8 X12 Z13 Z14 Y15,-0.016921207324754294,Y0 Z1 Y2 Y8 Z9 Z10 Z11 Y12,0.016556653112096725
139,Y0 Z1 Y2 X5 Z6 Z7 Z8 Z9 Z10 X11,0.026460363322735915,X1 Z2 Z3 Z4 Z5 Z6 Z7 X8 X12 Z13 Z14 X15,-0.016921207324754294,X0 Z1 Y2 Y8 Z9 Z10 Z11 X12,0.0045767310467730565
140,X0 Z1 X2 X5 Z6 Z7 Z8 Z9 Z10 X11,0.026460363322735915,Y1 Z2 Z3 Z4 Z5 Z6 Z7 Y8 Y12 Z13 Z14 Y15,-0.016921207324754294,Y0 Z1 Y2 Y3 Z4 Z5 Z6 Y7,0.02245865232953326
141,Y0 Z1 Z2 Z3 Z4 X5 X11 Z12 Z13 Y14,-0.01692120732475431,X1 Z2 Z3 Z4 Z5 Z6 Z7 Y8 Y12 Z13 Z14 X15,-0.016921207324754294,X0 Z1 X2 Y3 Z4 Z5 Z6 Y7,0.02245865232953326
142,X0 Z1 Z2 Z3 Z4 X5 X11 Z12 Z13 X14,-0.01692120732475431,Y1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 X9 X13 Z14 Y15,-0.010987330254815275,Y0 Z1 Y2 X3 Z4 Z5 Z6 X7,0.02245865232953326
143,Y0 Z1 Z2 Z3 Z4 Y5 Y11 Z12 Z13 Y14,-0.01692120732475431,X1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 X9 X13 Z14 X15,-0.007385558551717814,X0 Z1 X2 X3 Z4 Z5 Z6 X7,0.02245865232953326
144,X0 Z1 Z2 Z3 Z4 Y5 Y11 Z12 Z13 X14,-0.01692120732475431,Y1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 Y9 Y13 Z14 Y15,-0.007385558551717814,Y1 Z2 Z3 Z4 Z5 X6 X14 Y15,0.012257110764218572
145,Y0 Z1 Z2 Z3 Z4 X5 X10 Z11 Z12 Z13 Z14 Y15,0.005933877069939021,X1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 Y9 Y13 Z14 X15,-0.010987330254815275,X1 Z2 Z3 Z4 Z5 X6 X14 X15,0.012257110764218572
146,X0 Z1 Z2 Z3 Z4 X5 Y10 Z11 Z12 Z13 Z14 Y15,-0.005933877069939021,Z1 Z15,0.10744345227770918,Y1 Z2 Z3 Z4 Z5 Y6 Y14 Y15,0.012257110764218572
147,Y0 Z1 Z2 Z3 Z4 Y5 X10 Z11 Z12 Z13 Z14 X15,-0.005933877069939021,Y3 X4 X7 Z8 Z9 Y10,0.027074873986929406,X1 Z2 Z3 Z4 Z5 Y6 Y14 X15,0.012257110764218572
148,X0 Z1 Z2 Z3 Z4 Y5 Y10 Z11 Z12 Z13 Z14 X15,0.005933877069939021,X3 X4 Y7 Z8 Z9 Y10,-0.027074873986929406,Y1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 Y9 X13 Z14 X15,0.0036017717030974606
149,Z0 Z6,0.08856076879039025,Y3 Y4 X7 Z8 Z9 X10,-0.027074873986929406,X1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 Y9 Y13 Z14 X15,-0.010987330254815275
150,Z0 Z7,0.10359511841128145,X3 Y4 Y7 Z8 Z9 X10,0.027074873986929406,X1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 X9 X13 Z14 X15,-0.007385558551717814
151,Y0 Z1 Z2 Z3 Z4 Z5 Y6 Z7,0.004315722449472332,Y3 Z4 X5 X7 Z8 Z9 Z10 Y11,0.022216818900349343,Y1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 Y9 Y13 Z14 Y15,-0.007385558551717814
152,X0 Z1 Z2 Z3 Z4 Z5 X6 Z7,0.004315722449472332,X3 Z4 X5 Y7 Z8 Z9 Z10 Y11,-0.021180704174823324,Y1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 X9 X13 Z14 Y15,-0.010987330254815275
153,Y0 Z1 Z2 Z3 Z4 Z5 Z6 X7 X8 Y9,0.0008882705441927512,Y3 Z4 Y5 X7 Z8 Z9 Z10 X11,-0.021180704174823324,X1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 X9 Y13 Z14 Y15,0.0036017717030974606
154,X0 Z1 Z2 Z3 Z4 Z5 Z6 X7 Y8 Y9,-0.0008882705441927512,X3 Z4 Y5 Y7 Z8 Z9 Z10 X11,0.022216818900349343,Y3 Z4 Y5 Y7 Z8 Z9 Z10 Y11,0.0010361147255260172
155,Y0 Z1 Z2 Z3 Z4 Z5 Z6 Y7 X8 X9,-0.0008882705441927512,Y3 Z4 Z5 X6 X7 Z8 Z9 Z10 Z11 Z12 Z13 Y14,-0.02354471885729541,X3 Z4 Y5 Y7 Z8 Z9 Z10 X11,0.022216818900349343
156,X0 Z1 Z2 Z3 Z4 Z5 Z6 Y7 Y8 X9,0.0008882705441927512,X3 Z4 Z5 X6 Y7 Z8 Z9 Z10 Z11 Z12 Z13 Y14,0.02354471885729541,X3 Z4 X5 Y7 Z8 Z9 Z10 Y11,-0.021180704174823324
157,Y0 Z1 Z2 Z3 Z4 Z5 Z6 X7 X10 Y11,0.003994165615167227,Y3 Z4 Z5 Y6 X7 Z8 Z9 Z10 Z11 Z12 Z13 X14,0.02354471885729541,Y3 Z4 Y5 X7 Z8 Z9 Z10 X11,-0.021180704174823324
158,X0 Z1 Z2 Z3 Z4 Z5 Z6 X7 Y10 Y11,-0.003994165615167227,X3 Z4 Z5 Y6 Y7 Z8 Z9 Z10 Z11 Z12 Z13 X14,-0.02354471885729541,Y3 Z4 X5 X7 Z8 Z9 Z10 Y11,0.022216818900349343
159,Y0 Z1 Z2 Z3 Z4 Z5 Z6 Y7 X10 X11,-0.003994165615167227,Z3 Z7,0.06836178005619996,X3 Z4 X5 X7 Z8 Z9 Z10 X11,0.0010361147255260172
160,X0 Z1 Z2 Z3 Z4 Z5 Z6 Y7 Y10 X11,0.003994165615167227,X3 Z4 Z5 Z6 X7 X9 Z10 Z11 Z12 X13,0.022216818900349322,Y4 Z5 Y6 Y10 Z11 Z12 Z13 Y14,-0.001259123850083043
161,Y0 Z1 Z2 Z3 Z4 Z5 Z6 X7 X12 Y13,0.00399416561516722,X3 Z4 Z5 Z6 X7 Y9 Z10 Z11 Z12 Y13,0.021180704174823307,X4 Z5 Y6 Y10 Z11 Z12 Z13 X14,-0.022998213452400305
162,X0 Z1 Z2 Z3 Z4 Z5 Z6 X7 Y12 Y13,-0.00399416561516722,Y3 Z4 Z5 Z6 Y7 X9 Z10 Z11 Z12 X13,0.021180704174823307,X4 Z5 X6 Y10 Z11 Z12 Z13 Y14,0.021739089602317258
163,Y0 Z1 Z2 Z3 Z4 Z5 Z6 Y7 X12 X13,-0.00399416561516722,Y3 Z4 Z5 Z6 Y7 Y9 Z10 Z11 Z12 Y13,0.022216818900349322,Y4 Z5 Y6 X10 Z11 Z12 Z13 X14,0.021739089602317258
164,X0 Z1 Z2 Z3 Z4 Z5 Z6 Y7 Y12 X13,0.00399416561516722,Y3 Z4 Z5 Z6 Y7 Y8 Z9 Z10 Z11 Y12,0.027074873986929385,Y4 Z5 X6 X10 Z11 Z12 Z13 Y14,-0.022998213452400305
165,Y0 Z1 Y2 Y7 Z8 Z9 Z10 Z11 Z12 Z13 Z14 Y15,-0.019201947011305884,X3 Z4 Z5 Z6 X7 Y8 Z9 Z10 Z11 Y12,0.027074873986929385,X4 Z5 X6 X10 Z11 Z12 Z13 X14,-0.001259123850083043
166,X0 Z1 X2 Y7 Z8 Z9 Z10 Z11 Z12 Z13 Z14 Y15,-0.019201947011305884,Y3 Z4 Z5 Z6 Y7 X8 Z9 Z10 Z11 X12,0.027074873986929385,Y0 Z1 Z2 X3 X7 Z8 Z9 Z10 Z11 Z12 Z13 Y14,-0.0038549336815909743
167,Y0 Z1 Y2 X7 Z8 Z9 Z10 Z11 Z12 Z13 Z14 X15,-0.019201947011305884,X3 Z4 Z5 Z6 X7 X8 Z9 Z10 Z11 X12,0.027074873986929385,X0 Z1 Z2 X3 X7 Z8 Z9 Z10 Z11 Z12 Z13 X14,-0.0038549336815909743
168,X0 Z1 X2 X7 Z8 Z9 Z10 Z11 Z12 Z13 Z14 X15,-0.019201947011305884,Y4 X5 X10 Y11,0.039691357946273244,Y0 Z1 Z2 Y3 Y7 Z8 Z9 Z10 Z11 Z12 Z13 Y14,-0.0038549336815909743
169,Y0 Z1 Z2 Z3 Z4 Z5 Z6 X7 X14 Y15,-0.012257110764218572,X4 X5 Y10 Y11,-0.039691357946273244,X0 Z1 Z2 Y3 Y7 Z8 Z9 Z10 Z11 Z12 Z13 X14,-0.0038549336815909743
170,X0 Z1 Z2 Z3 Z4 Z5 Z6 X7 Y14 Y15,0.012257110764218572,Y4 Y5 X10 X11,-0.039691357946273244,Y0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Y8 X12 Z13 X14,0.0036017717030974606
171,Y0 Z1 Z2 Z3 Z4 Z5 Z6 Y7 X14 X15,0.012257110764218572,X4 Y5 Y10 X11,0.039691357946273244,X0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Y8 Y12 Z13 X14,-0.010987330254815275
172,X0 Z1 Z2 Z3 Z4 Z5 Z6 Y7 Y14 X15,-0.012257110764218572,Y4 Z5 X6 X10 Z11 Z12 Z13 Y14,-0.022998213452400305,X0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 X8 X12 Z13 X14,-0.007385558551717814
173,Z0 Z8,0.09023591411026471,X4 Z5 X6 Y10 Z11 Z12 Z13 Y14,0.021739089602317258,Y0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Y8 Y12 Z13 Y14,-0.007385558551717814
174,Y0 Z1 Z2 Z3 Z4 Z5 Y6 Z8,0.010222382177934594,Y4 Z5 Y6 X10 Z11 Z12 Z13 X14,0.021739089602317258,Y0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 X8 X12 Z13 Y14,-0.010987330254815275
175,X0 Z1 Z2 Z3 Z4 Z5 X6 Z8,0.010222382177934594,X4 Z5 Y6 Y10 Z11 Z12 Z13 X14,-0.022998213452400305,X0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 X8 Y12 Z13 Y14,0.0036017717030974606
176,Y0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 X8 X12 Z13 Y14,-0.010987330254815275,Y4 Z5 Z6 Z7 Z8 X9 X10 Z11 Z12 Y13,0.03220387956744223,Y1 X2 X6 Z7 Z8 Z9 Z10 Z11 Z12 Z13 Z14 Y15,-0.0038549336815909743
177,X0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 X8 X12 Z13 X14,-0.007385558551717814,X4 Z5 Z6 Z7 Z8 X9 Y10 Z11 Z12 Y13,-0.03220387956744223,X1 X2 X6 Z7 Z8 Z9 Z10 Z11 Z12 Z13 Z14 X15,-0.0038549336815909743
178,X0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 X8 Y12 Z13 Y14,0.0036017717030974606,Y4 Z5 Z6 Z7 Z8 Y9 X10 Z11 Z12 X13,-0.03220387956744223,Y1 Y2 Y6 Z7 Z8 Z9 Z10 Z11 Z12 Z13 Z14 Y15,-0.0038549336815909743
179,Y0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Y8 X12 Z13 X14,0.0036017717030974606,X4 Z5 Z6 Z7 Z8 Y9 Y10 Z11 Z12 X13,0.03220387956744223,X1 Y2 Y6 Z7 Z8 Z9 Z10 Z11 Z12 Z13 Z14 X15,-0.0038549336815909743
180,Y0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Y8 Y12 Z13 Y14,-0.007385558551717814,Z4 Z10,0.06851250040734194,Z1,-0.25750714415324927
181,X0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Y8 Y12 Z13 X14,-0.010987330254815275,Y5 X6 X11 Z12 Z13 Y14,-0.02391328201360869,Z15,-0.7428928758145271
182,Z0 Z9,0.10808928889367717,X5 X6 Y11 Z12 Z13 Y14,0.02391328201360869,Z1 Z15,0.10744345227770918
183,Y0 Z1 Z2 Z3 Z4 Z5 Y6 Z9,0.009334111633741843,Y5 Y6 X11 Z12 Z13 X14,0.02391328201360869,Y2 Z3 Y4 Y6 Z7 Z8 Z9 Y10,0.0010361147255260172
184,X0 Z1 Z2 Z3 Z4 Z5 X6 Z9,0.009334111633741843,X5 Y6 Y11 Z12 Z13 X14,-0.02391328201360869,X2 Z3 Y4 Y6 Z7 Z8 Z9 X10,0.022216818900349343
185,Y0 Z1 Y2 Y9 Z10 Z11 Z12 Y13,0.02646036332273589,Y5 Z6 Z7 X8 X11 Y12,0.03220387956744223,X2 Z3 X4 Y6 Z7 Z8 Z9 Y10,-0.021180704174823324
186,X0 Z1 X2 Y9 Z10 Z11 Z12 Y13,0.02646036332273589,X5 Z6 Z7 X8 Y11 Y12,-0.03220387956744223,Y2 Z3 Y4 X6 Z7 Z8 Z9 X10,-0.021180704174823324
187,Y0 Z1 Y2 X9 Z10 Z11 Z12 X13,0.02646036332273589,Y5 Z6 Z7 Y8 X11 X12,-0.03220387956744223,Y2 Z3 X4 X6 Z7 Z8 Z9 Y10,0.022216818900349343
188,X0 Z1 X2 X9 Z10 Z11 Z12 X13,0.02646036332273589,X5 Z6 Z7 Y8 Y11 X12,0.03220387956744223,X2 Z3 X4 X6 Z7 Z8 Z9 X10,0.0010361147255260172
189,Y0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 X9 X13 Y14,-0.016921207324754294,Z5 Z11,0.06851250040734194,Z3,-0.34017333778888953
190,X0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 X9 X13 X14,-0.016921207324754294,Y6 Z7 X8 X12 Z13 Y14,0.0229982134524003,Z7,-0.4179072689664713
191,Y0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 Y9 Y13 Y14,-0.016921207324754294,X6 Z7 X8 X12 Z13 X14,0.021739089602317255,Z3 Z7,0.06836178005619996
192,X0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 Y9 Y13 X14,-0.016921207324754294,Y6 Z7 Y8 Y12 Z13 Y14,0.021739089602317255,Z5 Z11,0.06851250040734194
193,Y0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 X9 X12 Z13 Z14 Y15,0.005933877069939019,X6 Z7 Y8 Y12 Z13 X14,0.0229982134524003,Z5 Z13,0.09598952135308579
194,X0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 X9 Y12 Z13 Z14 Y15,-0.005933877069939019,Y6 Z7 Z8 X9 X13 Y14,0.02391328201360869,Z9 Z11,0.095989521353086
195,Y0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 Y9 X12 Z13 Z14 X15,-0.005933877069939019,X6 Z7 Z8 X9 X13 X14,0.02391328201360869,Z9 Z13,0.06851250040734186
196,X0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 Y9 Y12 Z13 Z14 X15,0.005933877069939019,Y6 Z7 Z8 Y9 Y13 Y14,0.02391328201360869,Z4,-0.4110887566411848
197,Z0 Z10,0.09628487908544132,X6 Z7 Z8 Y9 Y13 X14,0.02391328201360869,Z8,-0.4110887566411845
198,Y0 Z1 Z2 Z3 Z4 Z5 Y6 Z10,0.009825620478957346,Y8 X9 X12 Y13,0.03969135794627321,Z10,-0.5152442995320438
199,X0 Z1 Z2 Z3 Z4 Z5 X6 Z10,0.009825620478957346,X8 X9 Y12 Y13,-0.03969135794627321,Z12,-0.515244299532043
200,Z0 Z11,0.106424273813775,Y8 Y9 X12 X13,-0.03969135794627321,Z0,-0.2575071441532491
201,Y0 Z1 Z2 Z3 Z4 Z5 Y6 Z11,0.005831454863790118,X8 Y9 Y12 X13,0.03969135794627321,Z2,-0.3401733377888897
202,X0 Z1 Z2 Z3 Z4 Z5 X6 Z11,0.005831454863790118,Z8 Z12,0.06851250040734186,Z0 Z2,0.074952482527297
203,Y0 Z1 Z2 Z3 Y4 Y11 Z12 Z13 Z14 Y15,0.009535648773036483,Z9 Z13,0.06851250040734186,Y0 Z1 Y2 Y7 Z8 Z9 Z10 Z11 Z12 Z13 Z14 Y15,-0.019201947011305884
204,X0 Z1 Z2 Z3 X4 Y11 Z12 Z13 Z14 Y15,0.009535648773036483,Y0 X1 X14 Y15,0.01764413156992451,X0 Z1 X2 Y7 Z8 Z9 Z10 Z11 Z12 Z13 Z14 Y15,-0.019201947011305884
205,Y0 Z1 Z2 Z3 Y4 X11 Z12 Z13 Z14 X15,0.009535648773036483,X0 X1 Y14 Y15,-0.01764413156992451,Y0 Z1 Y2 X7 Z8 Z9 Z10 Z11 Z12 Z13 Z14 X15,-0.019201947011305884
206,X0 Z1 Z2 Z3 X4 X11 Z12 Z13 Z14 X15,0.009535648773036483,Y0 Y1 X14 X15,-0.01764413156992451,X0 Z1 X2 X7 Z8 Z9 Z10 Z11 Z12 Z13 Z14 X15,-0.019201947011305884
207,Z0 Z12,0.09628487908544119,X0 Y1 Y14 X15,0.01764413156992451,Y1 Z2 X3 X9 Z10 Z11 Z12 Y13,0.0045767310467730565
208,Y0 Z1 Z2 Z3 Z4 Z5 Y6 Z12,0.00982562047895734,Y0 Z1 Z2 X3 X7 Z8 Z9 Z10 Z11 Z12 Z13 Y14,-0.0038549336815909743,X1 Z2 X3 X9 Z10 Z11 Z12 X13,0.016556653112096725
209,X0 Z1 Z2 Z3 Z4 Z5 X6 Z12,0.00982562047895734,X0 Z1 Z2 X3 X7 Z8 Z9 Z10 Z11 Z12 Z13 X14,-0.0038549336815909743,X1 Z2 X3 Y9 Z10 Z11 Z12 Y13,0.01197992206532367
210,Z0 Z13,0.10642427381377484,Y0 Z1 Z2 Y3 Y7 Z8 Z9 Z10 Z11 Z12 Z13 Y14,-0.0038549336815909743,Y1 Z2 Y3 X9 Z10 Z11 Z12 X13,0.01197992206532367
211,Y0 Z1 Z2 Z3 Z4 Z5 Y6 Z13,0.005831454863790118,X0 Z1 Z2 Y3 Y7 Z8 Z9 Z10 Z11 Z12 Z13 X14,-0.0038549336815909743,Y1 Z2 Y3 Y9 Z10 Z11 Z12 Y13,0.016556653112096725
212,X0 Z1 Z2 Z3 Z4 Z5 X6 Z13,0.005831454863790118,Y0 Z1 Z2 Z3 X4 X10 Z11 Z12 Z13 Y14,-0.010987330254815289,X1 Z2 Y3 Y9 Z10 Z11 Z12 X13,0.0045767310467730565
213,Y0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Y8 Y13 Z14 Y15,0.00953564877303648,X0 Z1 Z2 Z3 X4 X10 Z11 Z12 Z13 X14,-0.007385558551717826,Y1 Z2 Y3 Y6 Z7 Z8 Z9 Z10 Z11 Z12 Z13 Y14,-0.019201947011305884
214,X0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 X8 Y13 Z14 Y15,0.00953564877303648,Y0 Z1 Z2 Z3 Y4 Y10 Z11 Z12 Z13 Y14,-0.007385558551717826,X1 Z2 X3 Y6 Z7 Z8 Z9 Z10 Z11 Z12 Z13 Y14,-0.019201947011305884
215,Y0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Y8 X13 Z14 X15,0.00953564877303648,X0 Z1 Z2 Z3 Y4 Y10 Z11 Z12 Z13 X14,-0.010987330254815289,Y1 Z2 Y3 X6 Z7 Z8 Z9 Z10 Z11 Z12 Z13 X14,-0.019201947011305884
216,X0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 X8 X13 Z14 X15,0.00953564877303648,Y0 Z1 Z2 Z3 Z4 X5 X11 Z12 Z13 Y14,-0.01692120732475431,X1 Z2 X3 X6 Z7 Z8 Z9 Z10 Z11 Z12 Z13 X14,-0.019201947011305884
217,Z0 Z14,0.10744345227770918,X0 Z1 Z2 Z3 Z4 X5 X11 Z12 Z13 X14,-0.01692120732475431,Z4 Z8,0.09476485051162098
218,Y0 Z1 Z2 Z3 Z4 Z5 Y6 Z14,0.005868313826377248,Y0 Z1 Z2 Z3 Z4 Y5 Y11 Z12 Z13 Y14,-0.01692120732475431,Z4 Z10,0.06851250040734194
219,X0 Z1 Z2 Z3 Z4 Z5 X6 Z14,0.005868313826377248,X0 Z1 Z2 Z3 Z4 Y5 Y11 Z12 Z13 X14,-0.01692120732475431,Z4 Z12,0.09598952135308579
220,Z0 Z15,0.1250875838476337,Y0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 X8 X12 Z13 Y14,-0.010987330254815275,Y5 Z6 Y7 Y11 Z12 Z13 Z14 Y15,-0.001259123850083043
221,Y0 Z1 Z2 Z3 Z4 Z5 Y6 Z15,0.01812542459059582,X0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 X8 X12 Z13 X14,-0.007385558551717814,X5 Z6 Y7 Y11 Z12 Z13 Z14 X15,-0.022998213452400305
222,X0 Z1 Z2 Z3 Z4 Z5 X6 Z15,0.01812542459059582,Y0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Y8 Y12 Z13 Y14,-0.007385558551717814,X5 Z6 X7 Y11 Z12 Z13 Z14 Y15,0.021739089602317258
223,Z1 Z2,0.09524350181047919,X0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Y8 Y12 Z13 X14,-0.010987330254815275,Y5 Z6 Y7 X11 Z12 Z13 Z14 X15,0.021739089602317258
224,Y1 Z3 Z4 Z5 Z6 Y7,-0.001970926915426367,Y0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 X9 X13 Y14,-0.016921207324754294,Y5 Z6 X7 X11 Z12 Z13 Z14 Y15,-0.022998213452400305
