status,error_message,case_id,tensor_path,molecule,bond_length,basis,active_occupied,active_vacant,n_qubits,identity_coefficient_real,identity_coefficient_imag,number_of_fermionic_terms,number_of_pauli_terms,ordering,formula_order,trotter_steps,trotter_dt,evolution_time,nominal_exponential_count,ordering_build_time_seconds,graph_vertices,graph_edges,number_of_colors,graph_time_seconds,coloring_time_seconds,exact_evolution_time_seconds,trotter_runtime_seconds,operator_norm_error,state_infidelity,state_vector_2norm_error,operator_error_ratio_to_jw_raw,state_infidelity_ratio_to_jw_raw,coefficient_tolerance,factorization_level,ordering_method,mapping,number_of_factors,factor_exponential_type,factor_reconstruction_error,graph_level,schema_version,operator_error_ratio_to_jw_coloring,state_infidelity_ratio_to_jw_coloring,operator_error_ratio_to_fermionic_coloring,state_infidelity_ratio_to_fermionic_coloring
success,,B-B_2.12_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/2.12/sto-6g/B-B_2.12_sto-6g_as-002-002.tensors.npz,B-B,2.12,sto-6g,2,2,4,-48.59556402538096,0.0,12,14,jw_raw,1,1000,0.001,1.0,14000,0.0,,,,,,9.095800010072708e-05,5.5833000033089775e-05,,1.5767387395726473e-12,1.345208401354941e-06,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
success,,B-B_2.12_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/2.12/sto-6g/B-B_2.12_sto-6g_as-002-002.tensors.npz,B-B,2.12,sto-6g,2,2,4,-48.59556402538096,0.0,12,14,jw_coloring,1,1000,0.001,1.0,14000,0.00011058299992328102,14,16,2,5.7624999953986844e-05,1.3249999938125256e-05,9.095800010072708e-05,5.420799993771652e-05,,1.5767387395726473e-12,1.3452084013541904e-06,,1.0,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
success,,B-B_2.12_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/2.12/sto-6g/B-B_2.12_sto-6g_as-002-002.tensors.npz,B-B,2.12,sto-6g,2,2,4,-48.59556402538096,0.0,12,14,fermionic_coloring,1,1000,0.001,1.0,14000,0.0026046250000035798,12,12,2,0.0015064589999838063,9.792000128072686e-06,9.095800010072708e-05,5.612499990093056e-05,,1.7990053891026037e-12,1.3452084014142916e-06,,1.1409660611181525,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,5.551115123125783e-17,fermionic_term,2,,1.1409660611181525,1.0,1.0
success,,B-B_2.12_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/2.12/sto-6g/B-B_2.12_sto-6g_as-002-002.tensors.npz,B-B,2.12,sto-6g,2,2,4,-48.59556402538096,0.0,12,14,fermionic_term_coloring,1,1000,0.001,1.0,12000,0.0038168749999840657,12,12,2,0.0015064589999838063,9.792000128072686e-06,9.095800010072708e-05,0.00028958300003978366,,1.7990053891026037e-12,1.3452084013906524e-06,,1.1409660611181525,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,1.1102230246251565e-16,fermionic_term,2,,1.1409660611181525,,1.0
success,,B-B_2.38_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-002.tensors.npz,B-B,2.38,sto-6g,2,2,4,-48.5616132886359,0.0,12,14,jw_raw,1,10,0.1,1.0,140,0.0,,,,,,0.00011279099999228492,4.804199988939217e-05,,1.5950118892327225e-08,0.00012631456559441314,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
success,,B-B_2.38_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-002.tensors.npz,B-B,2.38,sto-6g,2,2,4,-48.5616132886359,0.0,12,14,jw_coloring,1,10,0.1,1.0,140,0.00010187500015490514,14,16,2,5.6290999964403454e-05,1.2375000096653821e-05,0.00011279099999228492,4.416699994180817e-05,,1.5950114451435127e-08,0.00012631456559441187,,0.9999997215762385,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
success,,B-B_2.38_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-002.tensors.npz,B-B,2.38,sto-6g,2,2,4,-48.5616132886359,0.0,12,14,fermionic_coloring,1,10,0.1,1.0,140,0.0025451669998801663,12,12,2,0.0014647499999682623,9.542000043438748e-06,0.00011279099999228492,4.3207999851802015e-05,,1.5949373266543887e-08,0.00012631456559441094,,0.9999532526504428,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,5.551115123125783e-17,fermionic_term,2,,0.9999535310612663,1.0,1.0
success,,B-B_2.38_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-002.tensors.npz,B-B,2.38,sto-6g,2,2,4,-48.5616132886359,0.0,12,14,fermionic_term_coloring,1,10,0.1,1.0,120,0.004007875000070271,12,12,2,0.0014647499999682623,9.542000043438748e-06,0.00011279099999228492,0.0002707500000269647,,1.594935994386759e-08,0.00012631456559441102,,0.9999524173791583,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,1.1102230246251565e-16,fermionic_term,2,,0.9999526957897492,,0.999999164689667
success,,B-B_2.38_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-002.tensors.npz,B-B,2.38,sto-6g,2,2,4,-48.5616132886359,0.0,12,14,jw_raw,1,100,0.01,1.0,1400,0.0,,,,,,0.00011279099999228492,4.916699981549755e-05,,1.5954215726310395e-10,1.2631422670106544e-05,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
success,,B-B_2.38_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-002.tensors.npz,B-B,2.38,sto-6g,2,2,4,-48.5616132886359,0.0,12,14,jw_coloring,1,100,0.01,1.0,1400,0.00010187500015490514,14,16,2,5.6290999964403454e-05,1.2375000096653821e-05,0.00011279099999228492,4.766600000039034e-05,,1.5951973075800652e-10,1.2631422670105853e-05,,0.999859432105707,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
success,,B-B_2.38_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-002.tensors.npz,B-B,2.38,sto-6g,2,2,4,-48.5616132886359,0.0,12,14,fermionic_coloring,1,100,0.01,1.0,1400,0.0025451669998801663,12,12,2,0.0014647499999682623,9.542000043438748e-06,0.00011279099999228492,4.620799995791458e-05,,1.5951884257958682e-10,1.2631422670103822e-05,,0.9998538650603885,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,5.551115123125783e-17,fermionic_term,2,,0.9999944321720237,1.0,1.0
success,,B-B_2.38_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-002.tensors.npz,B-B,2.38,sto-6g,2,2,4,-48.5616132886359,0.0,12,14,fermionic_term_coloring,1,100,0.01,1.0,1200,0.004007875000070271,12,12,2,0.0014647499999682623,9.542000043438748e-06,0.00011279099999228492,0.00023349999992205994,,1.5942980269301188e-10,1.263142267009962e-05,,0.9992957687672056,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,1.1102230246251565e-16,fermionic_term,2,,0.9994362574173908,,0.9994418221375289
success,,B-B_2.38_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-002.tensors.npz,B-B,2.38,sto-6g,2,2,4,-48.5616132886359,0.0,12,14,jw_raw,1,1000,0.001,1.0,14000,0.0,,,,,,0.00011279099999228492,5.683399990630278e-05,,1.8269830093231576e-12,1.2631422331180637e-06,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
success,,B-B_2.38_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-002.tensors.npz,B-B,2.38,sto-6g,2,2,4,-48.5616132886359,0.0,12,14,jw_coloring,1,1000,0.001,1.0,14000,0.00010187500015490514,14,16,2,5.6290999964403454e-05,1.2375000096653821e-05,0.00011279099999228492,5.595799984803307e-05,,1.8269830093231576e-12,1.2631422331176353e-06,,1.0,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
success,,B-B_2.38_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-002.tensors.npz,B-B,2.38,sto-6g,2,2,4,-48.5616132886359,0.0,12,14,fermionic_coloring,1,1000,0.001,1.0,14000,0.0025451669998801663,12,12,2,0.0014647499999682623,9.542000043438748e-06,0.00011279099999228492,5.474999989019125e-05,,1.6044943151882762e-12,1.263142233100853e-06,,0.8782207097715119,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,5.551115123125783e-17,fermionic_term,2,,0.8782207097715119,1.0,1.0
success,,B-B_2.38_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-002.tensors.npz,B-B,2.38,sto-6g,2,2,4,-48.5616132886359,0.0,12,14,fermionic_term_coloring,1,1000,0.001,1.0,12000,0.004007875000070271,12,12,2,0.0014647499999682623,9.542000043438748e-06,0.00011279099999228492,0.00024099999995996768,,1.382449710263245e-12,1.2631422331248019e-06,,0.7566844919786097,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,1.1102230246251565e-16,fermionic_term,2,,0.7566844919786097,,0.8616108497093827
success,,Be-Be_1.63_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/1.63/sto-6g/Be-Be_1.63_sto-6g_as-002-002.tensors.npz,Be-Be,1.63,sto-6g,2,2,4,-28.77377395694096,0.0,12,14,jw_raw,1,10,0.1,1.0,140,0.0,,,,,,0.00015470800008188235,4.5666999994864454e-05,,4.57451854174451e-11,6.7651561179389775e-06,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
success,,Be-Be_1.63_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/1.63/sto-6g/Be-Be_1.63_sto-6g_as-002-002.tensors.npz,Be-Be,1.63,sto-6g,2,2,4,-28.77377395694096,0.0,12,14,jw_coloring,1,10,0.1,1.0,140,0.00011450000010881922,14,16,2,6.345799988594081e-05,1.5249999933075742e-05,0.00015470800008188235,4.4000000116284355e-05,,4.57407445253466e-11,6.765156117940304e-06,,0.9999029211039812,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
success,,Be-Be_1.63_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/1.63/sto-6g/Be-Be_1.63_sto-6g_as-002-002.tensors.npz,Be-Be,1.63,sto-6g,2,2,4,-28.77377395694096,0.0,12,14,fermionic_coloring,1,10,0.1,1.0,140,0.002522875999829921,12,12,2,0.0014522090000355092,9.583000064594671e-06,0.00015470800008188235,4.191600010017282e-05,,4.5742742926790925e-11,6.765156117939625e-06,,0.9999466066071897,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,fermionic_term,2,,1.0000436897445606,1.0,1.0
success,,Be-Be_1.63_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/1.63/sto-6g/Be-Be_1.63_sto-6g_as-002-002.tensors.npz,Be-Be,1.63,sto-6g,2,2,4,-28.77377395694096,0.0,12,14,fermionic_term_coloring,1,10,0.1,1.0,120,0.0037101670000083686,12,12,2,0.0014522090000355092,9.583000064594671e-06,0.00015470800008188235,0.0002620000000206346,,4.57229809569526e-11,6.765156117939436e-06,,0.999514605519906,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,8.326672684688674e-17,fermionic_term,2,,0.9996116467150167,,0.999567975845481
success,,Be-Be_1.63_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/1.63/sto-6g/Be-Be_1.63_sto-6g_as-002-002.tensors.npz,Be-Be,1.63,sto-6g,2,2,4,-28.77377395694096,0.0,12,14,jw_raw,1,100,0.01,1.0,1400,0.0,,,,,,0.00015470800008188235,4.766600000039034e-05,,4.558575739110893e-13,6.765153274220858e-07,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
success,,Be-Be_1.63_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/1.63/sto-6g/Be-Be_1.63_sto-6g_as-002-002.tensors.npz,Be-Be,1.63,sto-6g,2,2,4,-28.77377395694096,0.0,12,14,jw_coloring,1,100,0.01,1.0,1400,0.00011450000010881922,14,16,2,6.345799988594081e-05,1.5249999933075742e-05,0.00015470800008188235,4.783300005328783e-05,,5.004885395010206e-13,6.765153274206695e-07,,,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
success,,Be-Be_1.63_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/1.63/sto-6g/Be-Be_1.63_sto-6g_as-002-002.tensors.npz,Be-Be,1.63,sto-6g,2,2,4,-28.77377395694096,0.0,12,14,fermionic_coloring,1,100,0.01,1.0,1400,0.002522875999829921,12,12,2,0.0014522090000355092,9.583000064594671e-06,0.00015470800008188235,4.650000005312904e-05,,4.780620344035924e-13,6.765153274220378e-07,,,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,fermionic_term,2,,,1.0,1.0
success,,Be-Be_1.63_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/1.63/sto-6g/Be-Be_1.63_sto-6g_as-002-002.tensors.npz,Be-Be,1.63,sto-6g,2,2,4,-28.77377395694096,0.0,12,14,fermionic_term_coloring,1,100,0.01,1.0,1200,0.0037101670000083686,12,12,2,0.0014522090000355092,9.583000064594671e-06,0.00015470800008188235,0.00024216699989665358,,4.11226608321158e-13,6.76515327419431e-07,,,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,8.326672684688674e-17,fermionic_term,2,,,,
success,,Be-Be_1.63_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/1.63/sto-6g/Be-Be_1.63_sto-6g_as-002-002.tensors.npz,Be-Be,1.63,sto-6g,2,2,4,-28.77377395694096,0.0,12,14,jw_raw,1,1000,0.001,1.0,14000,0.0,,,,,,0.00015470800008188235,5.566699996961688e-05,,3.044231533522179e-13,6.76515324592006e-08,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
success,,Be-Be_1.63_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/1.63/sto-6g/Be-Be_1.63_sto-6g_as-002-002.tensors.npz,Be-Be,1.63,sto-6g,2,2,4,-28.77377395694096,0.0,12,14,jw_coloring,1,1000,0.001,1.0,14000,0.00011450000010881922,14,16,2,6.345799988594081e-05,1.5249999933075742e-05,0.00015470800008188235,5.504199998540571e-05,,5.260236690673992e-13,6.765153245906791e-08,,,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
success,,Be-Be_1.63_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/1.63/sto-6g/Be-Be_1.63_sto-6g_as-002-002.tensors.npz,Be-Be,1.63,sto-6g,2,2,4,-28.77377395694096,0.0,12,14,fermionic_coloring,1,1000,0.001,1.0,14000,0.002522875999829921,12,12,2,0.0014522090000355092,9.583000064594671e-06,0.00015470800008188235,5.487499993250822e-05,,5.262457136723242e-13,6.765153245517888e-08,,,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,fermionic_term,2,,,1.0,1.0
success,,Be-Be_1.63_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/1.63/sto-6g/Be-Be_1.63_sto-6g_as-002-002.tensors.npz,Be-Be,1.63,sto-6g,2,2,4,-28.77377395694096,0.0,12,14,fermionic_term_coloring,1,1000,0.001,1.0,12000,0.0037101670000083686,12,12,2,0.0014522090000355092,9.583000064594671e-06,0.00015470800008188235,0.00025429199990867346,,7.485123632022805e-13,6.765153245959607e-08,,,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,8.326672684688674e-17,fermionic_term,2,,,,
success,,Be-Be_1.94_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/1.94/sto-6g/Be-Be_1.94_sto-6g_as-002-002.tensors.npz,Be-Be,1.94,sto-6g,2,2,4,-28.78907849930366,0.0,12,14,jw_raw,1,10,0.1,1.0,140,0.0,,,,,,9.254199994757073e-05,4.5291999867913546e-05,,7.349633328601612e-07,0.0008622889060560383,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
success,,Be-Be_1.94_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/1.94/sto-6g/Be-Be_1.94_sto-6g_as-002-002.tensors.npz,Be-Be,1.94,sto-6g,2,2,4,-28.78907849930366,0.0,12,14,jw_coloring,1,10,0.1,1.0,140,0.00010174999988521449,14,16,2,5.562499995903636e-05,1.316699990638881e-05,9.254199994757073e-05,4.333300012149266e-05,,7.349633308617598e-07,0.0008622889060560342,,0.9999999972809508,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
success,,Be-Be_1.94_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/1.94/sto-6g/Be-Be_1.94_sto-6g_as-002-002.tensors.npz,Be-Be,1.94,sto-6g,2,2,4,-28.78907849930366,0.0,12,14,fermionic_coloring,1,10,0.1,1.0,140,0.00255808299993987,12,12,2,0.0014718340000854369,9.042000101544545e-06,9.254199994757073e-05,4.220899995743821e-05,,7.337446599198216e-07,0.0008622889060560321,,0.9983418588576425,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,2.7755575615628914e-17,fermionic_term,2,,0.9983418615721831,1.0,1.0
success,,Be-Be_1.94_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/1.94/sto-6g/Be-Be_1.94_sto-6g_as-002-002.tensors.npz,Be-Be,1.94,sto-6g,2,2,4,-28.78907849930366,0.0,12,14,fermionic_term_coloring,1,10,0.1,1.0,120,0.003751290999844059,12,12,2,0.0014718340000854369,9.042000101544545e-06,9.254199994757073e-05,0.0003630409999004769,,7.33744651260082e-07,0.0008622889060560282,,0.9983418470750961,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,1.6653345369377348e-16,fermionic_term,2,,0.9983418497896367,,0.999999988197884
success,,Be-Be_1.94_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/1.94/sto-6g/Be-Be_1.94_sto-6g_as-002-002.tensors.npz,Be-Be,1.94,sto-6g,2,2,4,-28.78907849930366,0.0,12,14,jw_raw,1,100,0.01,1.0,1400,0.0,,,,,,9.254199994757073e-05,5.000000010113581e-05,,7.344126862207645e-09,8.622801384727144e-05,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
success,,Be-Be_1.94_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/1.94/sto-6g/Be-Be_1.94_sto-6g_as-002-002.tensors.npz,Be-Be,1.94,sto-6g,2,2,4,-28.78907849930366,0.0,12,14,jw_coloring,1,100,0.01,1.0,1400,0.00010174999988521449,14,16,2,5.562499995903636e-05,1.316699990638881e-05,9.254199994757073e-05,4.766699998981494e-05,,7.344061137004587e-09,8.622801384731716e-05,,0.9999910506443732,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
success,,Be-Be_1.94_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/1.94/sto-6g/Be-Be_1.94_sto-6g_as-002-002.tensors.npz,Be-Be,1.94,sto-6g,2,2,4,-28.78907849930366,0.0,12,14,fermionic_coloring,1,100,0.01,1.0,1400,0.00255808299993987,12,12,2,0.0014718340000854369,9.042000101544545e-06,9.254199994757073e-05,4.749999993691745e-05,,7.342864316584041e-09,8.622801384729957e-05,,0.9998280877158998,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,2.7755575615628914e-17,fermionic_term,2,,0.9998370356131003,1.0,1.0
success,,Be-Be_1.94_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/1.94/sto-6g/Be-Be_1.94_sto-6g_as-002-002.tensors.npz,Be-Be,1.94,sto-6g,2,2,4,-28.78907849930366,0.0,12,14,fermionic_term_coloring,1,100,0.01,1.0,1200,0.003751290999844059,12,12,2,0.0014718340000854369,9.042000101544545e-06,9.254199994757073e-05,0.0002914170001986349,,7.342842556212759e-09,8.622801384731997e-05,,0.9998251247535639,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,1.6653345369377348e-16,fermionic_term,2,,0.9998340726242476,,0.9999970365282069
success,,Be-Be_1.94_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/1.94/sto-6g/Be-Be_1.94_sto-6g_as-002-002.tensors.npz,Be-Be,1.94,sto-6g,2,2,4,-28.78907849930366,0.0,12,14,jw_raw,1,1000,0.001,1.0,14000,0.0,,,,,,9.254199994757073e-05,5.650000002788147e-05,,7.34483585063117e-11,8.62280050821883e-06,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
success,,Be-Be_1.94_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/1.94/sto-6g/Be-Be_1.94_sto-6g_as-002-002.tensors.npz,Be-Be,1.94,sto-6g,2,2,4,-28.78907849930366,0.0,12,14,jw_coloring,1,1000,0.001,1.0,14000,0.00010174999988521449,14,16,2,5.562499995903636e-05,1.316699990638881e-05,9.254199994757073e-05,5.495899995366926e-05,,7.322498163375712e-11,8.622800508061761e-06,,0.9969587220586368,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
success,,Be-Be_1.94_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/1.94/sto-6g/Be-Be_1.94_sto-6g_as-002-002.tensors.npz,Be-Be,1.94,sto-6g,2,2,4,-28.78907849930366,0.0,12,14,fermionic_coloring,1,1000,0.001,1.0,14000,0.00255808299993987,12,12,2,0.0014718340000854369,9.042000101544545e-06,9.254199994757073e-05,5.5125000017142156e-05,,7.300204885041239e-11,8.62280050789216e-06,,0.9939234903954871,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,2.7755575615628914e-17,fermionic_term,2,,0.9969555091941197,1.0,1.0
success,,Be-Be_1.94_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/1.94/sto-6g/Be-Be_1.94_sto-6g_as-002-002.tensors.npz,Be-Be,1.94,sto-6g,2,2,4,-28.78907849930366,0.0,12,14,fermionic_term_coloring,1,1000,0.001,1.0,12000,0.003751290999844059,12,12,2,0.0014718340000854369,9.042000101544545e-06,9.254199994757073e-05,0.00028100000008635106,,7.344413965881813e-11,8.622800508208803e-06,,0.9999425603569723,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,1.6653345369377348e-16,fermionic_term,2,,1.002992940662753,,1.0060558685046173
success,,Be-Be_2.24_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.24/sto-6g/Be-Be_2.24_sto-6g_as-002-002.tensors.npz,Be-Be,2.24,sto-6g,2,2,4,-28.797924900059794,0.0,12,14,jw_raw,1,10,0.1,1.0,140,0.0,,,,,,9.195899997394008e-05,4.591699985212472e-05,,8.276203400381377e-07,0.0009137841166091409,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
success,,Be-Be_2.24_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.24/sto-6g/Be-Be_2.24_sto-6g_as-002-002.tensors.npz,Be-Be,2.24,sto-6g,2,2,4,-28.797924900059794,0.0,12,14,jw_coloring,1,10,0.1,1.0,140,0.00010225000005448237,14,16,2,5.620900014946528e-05,1.262500018128776e-05,9.195899997394008e-05,4.329199987296306e-05,,8.276203395940485e-07,0.000913784116609135,,0.9999999994634143,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
success,,Be-Be_2.24_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.24/sto-6g/Be-Be_2.24_sto-6g_as-002-002.tensors.npz,Be-Be,2.24,sto-6g,2,2,4,-28.797924900059794,0.0,12,14,fermionic_coloring,1,10,0.1,1.0,140,0.002543625000043903,12,12,2,0.0014544169998771395,9.082999895326793e-06,9.195899997394008e-05,4.483299994717527e-05,,8.265707251986498e-07,0.0009137841166091274,,0.9987317677095279,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,5.551115123125783e-17,fermionic_term,2,,0.9987317682454331,1.0,1.0
success,,Be-Be_2.24_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.24/sto-6g/Be-Be_2.24_sto-6g_as-002-002.tensors.npz,Be-Be,2.24,sto-6g,2,2,4,-28.797924900059794,0.0,12,14,fermionic_term_coloring,1,10,0.1,1.0,120,0.0037036250000710425,12,12,2,0.0014544169998771395,9.082999895326793e-06,9.195899997394008e-05,0.00034866700002567086,,8.265707271970513e-07,0.0009137841166091287,,0.9987317701241634,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,1.1102230246251565e-16,fermionic_term,2,,0.9987317706600686,,1.0000000024177016
success,,Be-Be_2.24_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.24/sto-6g/Be-Be_2.24_sto-6g_as-002-002.tensors.npz,Be-Be,2.24,sto-6g,2,2,4,-28.797924900059794,0.0,12,14,jw_raw,1,100,0.01,1.0,1400,0.0,,,,,,9.195899997394008e-05,5.262499985292379e-05,,8.271350715460812e-09,9.137748725503e-05,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
