status,error_message,case_id,tensor_path,molecule,atom_count,geometry_tag,geometry_scale,basis,source_mapping,active_occupied,active_vacant,n_qubits,identity_coefficient_real,identity_coefficient_imag,number_of_fermionic_terms,number_of_pauli_terms,pauli_to_fermionic_term_ratio,ordering,formula_order,trotter_steps,trotter_dt,evolution_time,nominal_exponential_count,ordering_build_time_seconds,graph_vertices,graph_edges,graph_density,number_of_colors,mean_vertices_per_color,graph_time_seconds,coloring_time_seconds,exact_evolution_time_seconds,trotter_runtime_seconds,operator_norm_error,state_infidelity,state_vector_2norm_error,operator_error_ratio_to_jw_raw,state_infidelity_ratio_to_jw_raw,operator_error_ratio_to_jw_coloring,state_infidelity_ratio_to_jw_coloring,coefficient_tolerance
success,,CH4_s-1.50_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/hgbs-5/CH4_s-1.50_hgbs-5_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,hgbs-5,JW,2,4,6,-39.42691431074969,0.0,65,109,1.676923076923077,jw_coloring,1,10,0.1,1.0,1090,0.004228833000524901,109,2616,0.4444444444444444,14,7.785714285714286,0.004017209001176525,0.0001732500022626482,0.0008253329979197588,0.01151666700025089,,5.981436377311411e-07,0.0007737017938051557,,0.932778505801039,1.0,1.0,1e-12
success,,CH4_s-1.50_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/hgbs-5/CH4_s-1.50_hgbs-5_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,hgbs-5,JW,2,4,6,-39.42691431074969,0.0,65,109,1.676923076923077,fermionic_coloring,1,10,0.1,1.0,1090,0.08124658299857401,65,1247,0.5995192307692307,16,4.0625,0.07326916699821595,9.54589995671995e-05,0.0008253329979197588,0.011728749999747379,,5.874372953629248e-07,0.0007667876520993402,,0.9160824391594207,,0.9821007167963413,1e-12
success,,CH4_s-1.50_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/hgbs-5/CH4_s-1.50_hgbs-5_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,hgbs-5,JW,2,4,6,-39.42691431074969,0.0,65,109,1.676923076923077,jw_raw,1,100,0.01,1.0,10900,0.0,,,,,,,,0.0008253329979197588,0.011695208002493018,,6.411271291639764e-09,8.010069472157837e-05,1.0,1.0,,,1e-12
success,,CH4_s-1.50_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/hgbs-5/CH4_s-1.50_hgbs-5_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,hgbs-5,JW,2,4,6,-39.42691431074969,0.0,65,109,1.676923076923077,jw_coloring,1,100,0.01,1.0,10900,0.004228833000524901,109,2616,0.4444444444444444,14,7.785714285714286,0.004017209001176525,0.0001732500022626482,0.0008253329979197588,0.011840666997159133,,5.980568262842212e-09,7.736707695066334e-05,,0.932820963393144,1.0,1.0,1e-12
success,,CH4_s-1.50_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/hgbs-5/CH4_s-1.50_hgbs-5_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,hgbs-5,JW,2,4,6,-39.42691431074969,0.0,65,109,1.676923076923077,fermionic_coloring,1,100,0.01,1.0,10900,0.08124658299857401,65,1247,0.5995192307692307,16,4.0625,0.07326916699821595,9.54589995671995e-05,0.0008253329979197588,0.011754499999369727,,5.874052577681255e-09,7.667578407539746e-05,,0.9162071468323236,,0.9821897049779118,1e-12
success,,CH4_s-1.50_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/hgbs-5/CH4_s-1.50_hgbs-5_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,hgbs-5,JW,2,4,6,-39.42691431074969,0.0,65,109,1.676923076923077,jw_raw,1,1000,0.001,1.0,109000,0.0,,,,,,,,0.0008253329979197588,0.012614207997103222,,6.624123471965504e-11,8.01005229646879e-06,1.0,1.0,,,1e-12
success,,CH4_s-1.50_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/hgbs-5/CH4_s-1.50_hgbs-5_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,hgbs-5,JW,2,4,6,-39.42691431074969,0.0,65,109,1.676923076923077,jw_coloring,1,1000,0.001,1.0,109000,0.004228833000524901,109,2616,0.4444444444444444,14,7.785714285714286,0.004017209001176525,0.0001732500022626482,0.0008253329979197588,0.012353750000329455,,6.212208525369078e-11,7.73670430548988e-06,,0.9378159316716054,1.0,1.0,1e-12
success,,CH4_s-1.50_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/hgbs-5/CH4_s-1.50_hgbs-5_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,hgbs-5,JW,2,4,6,-39.42691431074969,0.0,65,109,1.676923076923077,fermionic_coloring,1,1000,0.001,1.0,109000,0.08124658299857401,65,1247,0.5995192307692307,16,4.0625,0.07326916699821595,9.54589995671995e-05,0.0008253329979197588,0.012367833998723654,,6.170819411011053e-11,7.667575062339486e-06,,0.9315676915031978,,0.9933374557230326,1e-12
success,,CH4_s-1.50_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/hgbs-5/CH4_s-1.50_hgbs-5_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,hgbs-5,JW,2,4,6,-39.42691431074969,0.0,65,109,1.676923076923077,jw_raw,2,10,0.1,1.0,2170,0.0,,,,,,,,0.0008253329979197588,0.022420957997383084,,1.198374732780394e-11,3.5647335180750524e-06,1.0,1.0,,,1e-12
success,,CH4_s-1.50_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/hgbs-5/CH4_s-1.50_hgbs-5_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,hgbs-5,JW,2,4,6,-39.42691431074969,0.0,65,109,1.676923076923077,jw_coloring,2,10,0.1,1.0,2170,0.004228833000524901,109,2616,0.4444444444444444,14,7.785714285714286,0.004017209001176525,0.0001732500022626482,0.0008253329979197588,0.02268687499963562,,1.1808776179123015e-11,3.5243269641113313e-06,,0.9853992959051325,1.0,1.0,1e-12
success,,CH4_s-1.50_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/hgbs-5/CH4_s-1.50_hgbs-5_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,hgbs-5,JW,2,4,6,-39.42691431074969,0.0,65,109,1.676923076923077,fermionic_coloring,2,10,0.1,1.0,2170,0.08124658299857401,65,1247,0.5995192307692307,16,4.0625,0.07326916699821595,9.54589995671995e-05,0.0008253329979197588,0.022481167001387803,,4.4149128797243975e-11,6.655526116209805e-06,,3.68408375023161,,3.738670978902636,1e-12
success,,CH4_s-1.50_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/hgbs-5/CH4_s-1.50_hgbs-5_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,hgbs-5,JW,2,4,6,-39.42691431074969,0.0,65,109,1.676923076923077,jw_raw,2,100,0.01,1.0,21700,0.0,,,,,,,,0.0008253329979197588,0.022387832999811508,,0.0,3.564438920854556e-08,1.0,1.0,,,1e-12
success,,CH4_s-1.50_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/hgbs-5/CH4_s-1.50_hgbs-5_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,hgbs-5,JW,2,4,6,-39.42691431074969,0.0,65,109,1.676923076923077,jw_coloring,2,100,0.01,1.0,21700,0.004228833000524901,109,2616,0.4444444444444444,14,7.785714285714286,0.004017209001176525,0.0001732500022626482,0.0008253329979197588,0.023067083002388244,,8.060219158778636e-14,3.524016720303583e-08,,,1.0,1.0,1e-12
success,,CH4_s-1.50_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/hgbs-5/CH4_s-1.50_hgbs-5_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,hgbs-5,JW,2,4,6,-39.42691431074969,0.0,65,109,1.676923076923077,fermionic_coloring,2,100,0.01,1.0,21700,0.08124658299857401,65,1247,0.5995192307692307,16,4.0625,0.07326916699821595,9.54589995671995e-05,0.0008253329979197588,0.023039208997943206,,0.0,6.6552104670279e-08,,,,,1e-12
success,,CH4_s-1.50_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/hgbs-5/CH4_s-1.50_hgbs-5_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,hgbs-5,JW,2,4,6,-39.42691431074969,0.0,65,109,1.676923076923077,jw_raw,2,1000,0.001,1.0,217000,0.0,,,,,,,,0.0008253329979197588,0.023127583001041785,,4.0458747463389955e-12,3.5643951339988623e-10,1.0,1.0,,,1e-12
success,,CH4_s-1.50_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/hgbs-5/CH4_s-1.50_hgbs-5_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,hgbs-5,JW,2,4,6,-39.42691431074969,0.0,65,109,1.676923076923077,jw_coloring,2,1000,0.001,1.0,217000,0.004228833000524901,109,2616,0.4444444444444444,14,7.785714285714286,0.004017209001176525,0.0001732500022626482,0.0008253329979197588,0.023657875000935746,,4.71778172084214e-12,3.5239781292475783e-10,,1.166072114593052,1.0,1.0,1e-12
success,,CH4_s-1.50_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/hgbs-5/CH4_s-1.50_hgbs-5_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,hgbs-5,JW,2,4,6,-39.42691431074969,0.0,65,109,1.676923076923077,fermionic_coloring,2,1000,0.001,1.0,217000,0.08124658299857401,65,1247,0.5995192307692307,16,4.0625,0.07326916699821595,9.54589995671995e-05,0.0008253329979197588,0.0235282499997993,,3.3151259515307174e-12,6.655333184076814e-10,,0.8193842269908348,,0.7026874382265732,1e-12
success,,CH4_s-1.50_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/hgbs-5/CH4_s-1.50_hgbs-5_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,hgbs-5,JW,2,4,6,-39.42691431074969,0.0,65,109,1.676923076923077,jw_raw,4,10,0.1,1.0,10850,0.0,,,,,,,,0.0008253329979197588,0.10954566699729185,,1.361133428190442e-13,7.175297069793056e-11,1.0,1.0,,,1e-12
success,,CH4_s-1.50_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/hgbs-5/CH4_s-1.50_hgbs-5_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,hgbs-5,JW,2,4,6,-39.42691431074969,0.0,65,109,1.676923076923077,jw_coloring,4,10,0.1,1.0,10850,0.004228833000524901,109,2616,0.4444444444444444,14,7.785714285714286,0.004017209001176525,0.0001732500022626482,0.0008253329979197588,0.10960699999850476,,1.9917401061775308e-13,7.637313757281828e-11,,,1.0,1.0,1e-12
success,,CH4_s-1.50_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/hgbs-5/CH4_s-1.50_hgbs-5_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,hgbs-5,JW,2,4,6,-39.42691431074969,0.0,65,109,1.676923076923077,fermionic_coloring,4,10,0.1,1.0,10850,0.08124658299857401,65,1247,0.5995192307692307,16,4.0625,0.07326916699821595,9.54589995671995e-05,0.0008253329979197588,0.11792470900036278,,1.3855583347321954e-13,1.0366827012092261e-10,,,,,1e-12
success,,CH4_s-1.50_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/hgbs-5/CH4_s-1.50_hgbs-5_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,hgbs-5,JW,2,4,6,-39.42691431074969,0.0,65,109,1.676923076923077,jw_raw,4,100,0.01,1.0,108500,0.0,,,,,,,,0.0008253329979197588,0.1128658749985334,,0.0,2.93945963764394e-13,1.0,1.0,,,1e-12
success,,CH4_s-1.50_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/hgbs-5/CH4_s-1.50_hgbs-5_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,hgbs-5,JW,2,4,6,-39.42691431074969,0.0,65,109,1.676923076923077,jw_coloring,4,100,0.01,1.0,108500,0.004228833000524901,109,2616,0.4444444444444444,14,7.785714285714286,0.004017209001176525,0.0001732500022626482,0.0008253329979197588,0.10892250000324566,,0.0,3.387731548781573e-13,,,1.0,1.0,1e-12
success,,CH4_s-1.50_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/hgbs-5/CH4_s-1.50_hgbs-5_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,hgbs-5,JW,2,4,6,-39.42691431074969,0.0,65,109,1.676923076923077,fermionic_coloring,4,100,0.01,1.0,108500,0.08124658299857401,65,1247,0.5995192307692307,16,4.0625,0.07326916699821595,9.54589995671995e-05,0.0008253329979197588,0.10962795900195488,,0.0,3.1657466912669454e-13,,,,,1e-12
success,,CH4_s-1.50_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/hgbs-5/CH4_s-1.50_hgbs-5_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,hgbs-5,JW,2,4,6,-39.42691431074969,0.0,65,109,1.676923076923077,jw_raw,4,1000,0.001,1.0,1085000,0.0,,,,,,,,0.0008253329979197588,0.10929083300288767,,1.0733636202076013e-12,5.43288672743728e-13,1.0,1.0,,,1e-12
success,,CH4_s-1.50_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/hgbs-5/CH4_s-1.50_hgbs-5_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,hgbs-5,JW,2,4,6,-39.42691431074969,0.0,65,109,1.676923076923077,jw_coloring,4,1000,0.001,1.0,1085000,0.004228833000524901,109,2616,0.4444444444444444,14,7.785714285714286,0.004017209001176525,0.0001732500022626482,0.0008253329979197588,0.11008545799995773,,4.846345547093733e-12,2.423328490960325e-12,,4.5151013653289205,1.0,1.0,1e-12
success,,CH4_s-1.50_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/hgbs-5/CH4_s-1.50_hgbs-5_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,hgbs-5,JW,2,4,6,-39.42691431074969,0.0,65,109,1.676923076923077,fermionic_coloring,4,1000,0.001,1.0,1085000,0.08124658299857401,65,1247,0.5995192307692307,16,4.0625,0.07326916699821595,9.54589995671995e-05,0.0008253329979197588,0.10932287499963422,,0.0,9.922649121369663e-14,,0.0,,0.0,1e-12
success,,CH4_s-1.50_sto-6g_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,2,4,6,-38.715963806930304,0.0,65,109,1.676923076923077,jw_raw,1,10,0.1,1.0,1090,0.0,,,,,,,,0.001122541998483939,0.012028166998788947,,9.413823403692234e-06,0.003071858785159476,1.0,1.0,,,1e-12
success,,CH4_s-1.50_sto-6g_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,2,4,6,-38.715963806930304,0.0,65,109,1.676923076923077,jw_coloring,1,10,0.1,1.0,1090,0.004426125000463799,109,2616,0.4444444444444444,14,7.785714285714286,0.004226124998240266,0.0001631660015846137,0.001122541998483939,0.012034458002744941,,1.2328628215985127e-05,0.0035181236025728308,,1.3096302838174831,1.0,1.0,1e-12
success,,CH4_s-1.50_sto-6g_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,2,4,6,-38.715963806930304,0.0,65,109,1.676923076923077,fermionic_coloring,1,10,0.1,1.0,1090,0.0834572499989008,65,1264,0.6076923076923076,16,4.0625,0.07518954099941766,0.0001167920017905999,0.001122541998483939,0.01200237499870127,,7.96656171275778e-06,0.0028232272335007233,,0.8462620734560606,,0.6461839527635725,1e-12
success,,CH4_s-1.50_sto-6g_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,2,4,6,-38.715963806930304,0.0,65,109,1.676923076923077,jw_raw,1,100,0.01,1.0,10900,0.0,,,,,,,,0.001122541998483939,0.011703500000294298,,9.425898439552327e-08,0.0003074453757057096,1.0,1.0,,,1e-12
success,,CH4_s-1.50_sto-6g_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,2,4,6,-38.715963806930304,0.0,65,109,1.676923076923077,jw_coloring,1,100,0.01,1.0,10900,0.004426125000463799,109,2616,0.4444444444444444,14,7.785714285714286,0.004226124998240266,0.0001631660015846137,0.001122541998483939,0.012156916000094498,,1.232332822453941e-07,0.00035179619117896917,,1.3073903038069115,1.0,1.0,1e-12
success,,CH4_s-1.50_sto-6g_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,2,4,6,-38.715963806930304,0.0,65,109,1.676923076923077,fermionic_coloring,1,100,0.01,1.0,10900,0.0834572499989008,65,1264,0.6076923076923076,16,4.0625,0.07518954099941766,0.0001167920017905999,0.001122541998483939,0.011778249998315005,,7.96749364262439e-08,0.0002823242763114572,,0.8452768395203288,,0.6465374854464025,1e-12
success,,CH4_s-1.50_sto-6g_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,2,4,6,-38.715963806930304,0.0,65,109,1.676923076923077,jw_raw,1,1000,0.001,1.0,109000,0.0,,,,,,,,0.001122541998483939,0.012489124997955514,,9.42576017237684e-10,3.0747193293661766e-05,1.0,1.0,,,1e-12
success,,CH4_s-1.50_sto-6g_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,2,4,6,-38.715963806930304,0.0,65,109,1.676923076923077,jw_coloring,1,1000,0.001,1.0,109000,0.004426125000463799,109,2616,0.4444444444444444,14,7.785714285714286,0.004226124998240266,0.0001631660015846137,0.001122541998483939,0.01211604200216243,,1.2323002618330747e-09,3.51790769147562e-05,,1.307374937720628,1.0,1.0,1e-12
success,,CH4_s-1.50_sto-6g_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,2,4,6,-38.715963806930304,0.0,65,109,1.676923076923077,fermionic_coloring,1,1000,0.001,1.0,109000,0.0834572499989008,65,1264,0.6076923076923076,16,4.0625,0.07518954099941766,0.0001167920017905999,0.001122541998483939,0.012430458002199885,,7.966280968219053e-10,2.8232616028999852e-05,,0.8451605836063025,,0.6464561612905144,1e-12
success,,CH4_s-1.50_sto-6g_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,2,4,6,-38.715963806930304,0.0,65,109,1.676923076923077,jw_raw,2,10,0.1,1.0,2170,0.0,,,,,,,,0.001122541998483939,0.0220768750004936,,2.164266543758231e-10,1.6569336791791487e-05,1.0,1.0,,,1e-12
success,,CH4_s-1.50_sto-6g_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,2,4,6,-38.715963806930304,0.0,65,109,1.676923076923077,jw_coloring,2,10,0.1,1.0,2170,0.004426125000463799,109,2616,0.4444444444444444,14,7.785714285714286,0.004226124998240266,0.0001631660015846137,0.001122541998483939,0.02185124999959953,,5.827469617969427e-10,2.5572837863255415e-05,,2.692584069543521,1.0,1.0,1e-12
success,,CH4_s-1.50_sto-6g_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,2,4,6,-38.715963806930304,0.0,65,109,1.676923076923077,fermionic_coloring,2,10,0.1,1.0,2170,0.0834572499989008,65,1264,0.6076923076923076,16,4.0625,0.07518954099941766,0.0001167920017905999,0.001122541998483939,0.02222095799879753,,7.997436046736084e-10,2.828828472771758e-05,,3.6952177031062923,,1.3723685529093805,1e-12
success,,CH4_s-1.50_sto-6g_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,2,4,6,-38.715963806930304,0.0,65,109,1.676923076923077,jw_raw,2,100,0.01,1.0,21700,0.0,,,,,,,,0.001122541998483939,0.022982750000664964,,1.4854784069484595e-13,1.6566645587632108e-07,1.0,1.0,,,1e-12
success,,CH4_s-1.50_sto-6g_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,2,4,6,-38.715963806930304,0.0,65,109,1.676923076923077,jw_coloring,2,100,0.01,1.0,21700,0.004426125000463799,109,2616,0.4444444444444444,14,7.785714285714286,0.004226124998240266,0.0001631660015846137,0.001122541998483939,0.022717958003340755,,3.872457909892546e-13,2.55696001429701e-07,,,1.0,1.0,1e-12
success,,CH4_s-1.50_sto-6g_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,2,4,6,-38.715963806930304,0.0,65,109,1.676923076923077,fermionic_coloring,2,100,0.01,1.0,21700,0.0834572499989008,65,1264,0.6076923076923076,16,4.0625,0.07518954099941766,0.0001167920017905999,0.001122541998483939,0.022645292003289796,,4.143352327901084e-13,2.82848251069322e-07,,,,,1e-12
success,,CH4_s-1.50_sto-6g_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,2,4,6,-38.715963806930304,0.0,65,109,1.676923076923077,jw_raw,2,1000,0.001,1.0,217000,0.0,,,,,,,,0.001122541998483939,0.023483542001486057,,0.0,1.6566661734404434e-09,1.0,1.0,,,1e-12
success,,CH4_s-1.50_sto-6g_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,2,4,6,-38.715963806930304,0.0,65,109,1.676923076923077,jw_coloring,2,1000,0.001,1.0,217000,0.004426125000463799,109,2616,0.4444444444444444,14,7.785714285714286,0.004226124998240266,0.0001631660015846137,0.001122541998483939,0.026546542001597118,,0.0,2.5569528737564366e-09,,,1.0,1.0,1e-12
success,,CH4_s-1.50_sto-6g_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,2,4,6,-38.715963806930304,0.0,65,109,1.676923076923077,fermionic_coloring,2,1000,0.001,1.0,217000,0.0834572499989008,65,1264,0.6076923076923076,16,4.0625,0.07518954099941766,0.0001167920017905999,0.001122541998483939,0.028286749999097083,,0.0,2.828486522329157e-09,,,,,1e-12
success,,CH4_s-1.50_sto-6g_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,2,4,6,-38.715963806930304,0.0,65,109,1.676923076923077,jw_raw,4,10,0.1,1.0,10850,0.0,,,,,,,,0.001122541998483939,0.11777845799952047,,1.6342482922482304e-13,6.10217930464261e-10,1.0,1.0,,,1e-12
success,,CH4_s-1.50_sto-6g_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,2,4,6,-38.715963806930304,0.0,65,109,1.676923076923077,jw_coloring,4,10,0.1,1.0,10850,0.004426125000463799,109,2616,0.4444444444444444,14,7.785714285714286,0.004226124998240266,0.0001631660015846137,0.001122541998483939,0.1102746249998745,,1.021405182655144e-13,1.0233838121556462e-09,,,1.0,1.0,1e-12
success,,CH4_s-1.50_sto-6g_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,2,4,6,-38.715963806930304,0.0,65,109,1.676923076923077,fermionic_coloring,4,10,0.1,1.0,10850,0.0834572499989008,65,1264,0.6076923076923076,16,4.0625,0.07518954099941766,0.0001167920017905999,0.001122541998483939,0.11016379200009396,,2.2670754162845697e-13,1.0561524757147828e-09,,,,,1e-12
success,,CH4_s-1.50_sto-6g_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,2,4,6,-38.715963806930304,0.0,65,109,1.676923076923077,jw_raw,4,100,0.01,1.0,108500,0.0,,,,,,,,0.001122541998483939,0.11033791700174334,,0.0,2.0186546766351855e-13,1.0,1.0,,,1e-12
success,,CH4_s-1.50_sto-6g_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,2,4,6,-38.715963806930304,0.0,65,109,1.676923076923077,jw_coloring,4,100,0.01,1.0,108500,0.004426125000463799,109,2616,0.4444444444444444,14,7.785714285714286,0.004226124998240266,0.0001631660015846137,0.001122541998483939,0.11106529199969373,,0.0,1.4433142545647313e-13,,,1.0,1.0,1e-12
success,,CH4_s-1.50_sto-6g_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,2,4,6,-38.715963806930304,0.0,65,109,1.676923076923077,fermionic_coloring,4,100,0.01,1.0,108500,0.0834572499989008,65,1264,0.6076923076923076,16,4.0625,0.07518954099941766,0.0001167920017905999,0.001122541998483939,0.1102666250008042,,8.992806499463768e-13,4.642818144667339e-13,,,,,1e-12
success,,CH4_s-1.50_sto-6g_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-002-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,2,4,6,-38.715963806930304,0.0,65,109,1.676923076923077,jw_raw,4,1000,0.001,1.0,1085000,0.0,,,,,,,,0.001122541998483939,0.11077862499951152,,0.0,6.99521273946476e-12,1.0,1.0,,,1e-12
