status,error_message,case_id,tensor_path,molecule,bond_length,basis,active_occupied,active_vacant,n_qubits,number_of_fermionic_terms,number_of_pauli_terms,ordering,formula_order,trotter_steps,trotter_dt,evolution_time,nominal_exponential_count,ordering_build_time_seconds,graph_vertices,graph_edges,number_of_colors,graph_time_seconds,coloring_time_seconds,exact_sector_dimension,exact_build_time_seconds,exact_evolution_time_seconds,trotter_runtime_seconds,state_overlap_abs,state_infidelity,state_vector_2norm_error,phase_aligned_state_2norm_error,particle_number_leakage,spin_sector_leakage,state_infidelity_ratio_to_jw_raw,coefficient_tolerance
success,,H2O_s-1.00_hgbs-5_as-004-008,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-004-008.tensors.npz,H2O,s-1.00,hgbs-5,4,8,12,314,550,fermionic_coloring,1,100,0.01,1.0,55000,1.8463612915948033,314,23925,34,1.7955925003625453,0.0011620419099926949,225,0.09664991591125727,0.0007804171182215214,0.5006601251661777,0.999999991970875,1.6058249951989012e-08,1.6497090320254364,0.00012672115081158045,7.771561172376096e-14,7.771561172376096e-14,0.09111569502407778,1e-12
success,,H2O_s-1.00_hgbs-5_as-006-008,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-006-008.tensors.npz,H2O,s-1.00,hgbs-5,6,8,14,503,901,fermionic_coloring,1,100,0.01,1.0,90100,5.010225124657154,503,59608,48,4.918960332870483,0.002708165906369686,1225,0.7795255417004228,0.002333291806280613,3.2372943749651313,0.999999950021972,9.995605365631377e-08,1.9948216640372858,0.0003161582769734242,3.523847880160247e-13,3.524958103184872e-13,0.0912077215681456,1e-12
success,,H2O_s-1.00_hgbs-5_as-006-010,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-006-010.tensors.npz,H2O,s-1.00,hgbs-5,6,10,16,840,1544,fermionic_coloring,1,100,0.01,1.0,154400,14.367624582722783,840,165619,69,14.197299832943827,0.007114499807357788,3136,2.806951832957566,0.00906366715207696,21.376475458964705,0.9999997904986991,4.190025578720835e-07,1.997149119947424,0.0006473041029731644,0.0,0.0,0.19876849285584527,1e-12
success,,H2O_s-1.00_hgbs-5_as-008-010,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-008-010.tensors.npz,H2O,s-1.00,hgbs-5,8,10,18,1367,2563,fermionic_coloring,1,100,0.01,1.0,256300,39.40870958287269,1367,424640,106,39.099719000048935,0.018773541785776615,15876,29.79032454220578,0.11720541631802917,53.007374624721706,0.9999984596946248,3.080608377947769e-06,1.1242744913628624,0.0017551668725492664,8.789635685957364e-13,8.791856132006615e-13,0.19621456352740926,1e-12
success,,H2O_s-1.00_hgbs-5_as-008-012,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-008-012.tensors.npz,H2O,s-1.00,hgbs-5,8,12,20,1968,3726,fermionic_coloring,1,100,0.01,1.0,372600,84.62237970903516,1968,828664,133,84.16136245802045,0.035390082746744156,44100,105.22823770903051,0.3989000841975212,203.76608783286065,0.999998539592296,2.9208132752422955e-06,1.1386830400341474,0.001709039323123001,4.589661983800397e-13,4.587441537751147e-13,0.17574073950985727,1e-12
success,,Li-H_1.81_hgbs-5_as-004-006,hamiltonian_generator/library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-004-006.tensors.npz,Li-H,1.81,hgbs-5,4,6,10,165,275,fermionic_coloring,1,100,0.01,1.0,27500,0.47290620766580105,165,6650,23,0.4514160002581775,0.00037729088217020035,100,0.03485662490129471,0.00048779183998703957,0.058665874879807234,0.9999999993076397,1.3847205604378132e-09,0.6267733451958679,3.721183360757453e-05,2.1338486533295509e-13,2.1360690993788012e-13,0.01109143310065515,1e-12
success,,Li-H_1.81_hgbs-5_as-004-008,hamiltonian_generator/library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-004-008.tensors.npz,Li-H,1.81,hgbs-5,4,8,12,354,630,fermionic_coloring,1,100,0.01,1.0,63000,2.3575145001523197,354,32259,44,2.302171833347529,0.0015319581143558025,225,0.10605520894750953,0.000762375071644783,0.5703086671419442,0.9999999950050968,9.989806315502392e-09,0.7000571256820032,9.994901858198705e-05,7.760458942129844e-14,7.760458942129844e-14,0.07746867783168701,1e-12
success,,Li-H_1.81_hgbs-5_as-004-010,hamiltonian_generator/library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-004-010.tensors.npz,Li-H,1.81,hgbs-5,4,10,14,757,1397,fermionic_coloring,1,100,0.01,1.0,139700,11.171717999968678,757,116318,69,11.017039500176907,0.005883208010345697,441,0.3451801249757409,0.0013810000382363796,5.536063417326659,0.9999999992136337,1.57273261081059e-09,0.8380557027753349,3.965769295875127e-05,1.144973005295924e-12,1.144973005295924e-12,0.017682251236592218,1e-12
success,,Li-H_1.81_hgbs-5_as-004-012,hamiltonian_generator/library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-004-012.tensors.npz,Li-H,1.81,hgbs-5,4,12,16,1232,2296,fermionic_coloring,1,100,0.01,1.0,229600,33.703611000906676,1232,269243,85,33.39773195795715,0.014750082977116108,784,0.8763705417513847,0.0033357497304677963,32.62646433291957,0.9999999974000253,5.1999493599907964e-09,1.064109432208618,7.21106743831369e-05,2.18103313187612e-12,2.1809221095736575e-12,0.08727379327284884,1e-12
success,,Li-H_1.81_hgbs-5_as-004-014,hamiltonian_generator/library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-004-014.tensors.npz,Li-H,1.81,hgbs-5,4,14,18,1963,3707,fermionic_coloring,1,100,0.01,1.0,370700,102.12407850008458,1963,681307,130,101.6426240419969,0.036232125014066696,1296,1.7611848339438438,0.005607082974165678,77.89320337492973,0.999999993604089,1.2791822046054335e-08,1.3941381526481003,0.00011310093742341102,3.714140106580999e-12,3.714140106580999e-12,0.2631361162891797,1e-12
success,,Li-H_1.81_hgbs-5_as-004-016,hamiltonian_generator/library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-004-016.tensors.npz,Li-H,1.81,hgbs-5,4,16,20,3022,5778,fermionic_coloring,1,100,0.01,1.0,577800,243.07501937495545,3022,1625313,195,242.3108497504145,0.07333083404228091,2025,3.131532084196806,0.008621959015727043,345.95951299974695,0.9999999848714896,3.025702066672409e-08,1.7633111157352848,0.00017394545377436195,4.669375996968483e-12,4.669375996968483e-12,0.6522641964266753,1e-12
success,,Li-Li_2.66_hgbs-5_as-006-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/lower/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-002.tensors.npz,Li-Li,2.66,hgbs-5,6,2,8,110,184,fermionic_coloring,1,100,0.01,1.0,18400,0.20592541759833694,110,3317,15,0.19151475001126528,0.00020408397540450096,16,0.012750083114951849,0.000371541827917099,0.012486749794334173,0.9999999998582958,2.834084078529031e-10,1.8042869510728512,1.683473812843262e-05,1.0103029524088925e-13,1.0080825063596421e-13,0.0024560747159281205,1e-12
success,,Li-Li_2.66_hgbs-5_as-006-004,hamiltonian_generator/hgbs5_diatomic_basis_transfer/lower/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-004.tensors.npz,Li-Li,2.66,hgbs-5,6,4,10,153,251,fermionic_coloring,1,100,0.01,1.0,25100,0.3865913753397763,153,5647,19,0.3673500828444958,0.0003076251596212387,100,0.03866875031962991,0.00046779215335845947,0.05333170900121331,0.9999999894020755,2.1195848964872255e-08,1.7120425425018595,0.00014558794275589774,5.595524044110789e-14,5.595524044110789e-14,0.22012567753476545,1e-12
success,,Li-Li_2.66_hgbs-5_as-006-006,hamiltonian_generator/hgbs5_diatomic_basis_transfer/lower/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-006.tensors.npz,Li-Li,2.66,hgbs-5,6,6,12,202,326,fermionic_coloring,1,100,0.01,1.0,32600,0.6697327503934503,202,8637,21,0.6430403329432011,0.0004242910072207451,400,0.12723566684871912,0.0007172082550823689,0.25064029172062874,0.9999999959476084,8.104783288942485e-09,1.6475694249374637,9.002656990545893e-05,1.4521717162097048e-13,1.4521717162097048e-13,0.10236112904227189,1e-12
success,,Li-Li_2.66_hgbs-5_as-006-008,hamiltonian_generator/hgbs5_diatomic_basis_transfer/screen/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-008.tensors.npz,Li-Li,2.66,hgbs-5,6,8,14,409,717,fermionic_coloring,1,100,0.01,1.0,71700,2.8952540829777718,409,35419,32,2.8266041669994593,0.001787917222827673,1225,0.5589846246875823,0.002331832889467478,2.249551583081484,0.9999999931682751,1.3663449704992559e-08,1.6586113875423867,0.00011689075970748312,6.039613253960852e-13,6.039613253960852e-13,0.20422000827304884,1e-12
success,,Li-Li_2.66_hgbs-5_as-006-010,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-010.tensors.npz,Li-Li,2.66,hgbs-5,6,10,16,656,1176,fermionic_coloring,1,100,0.01,1.0,117600,7.8445263765752316,656,86677,42,7.720447666011751,0.0038142078556120396,3136,1.9349980000406504,0.007426333148032427,15.318346042186022,0.9999999983112381,3.377523816183725e-09,1.701986362927818,5.811646768501786e-05,1.1480816297648744e-12,1.1480816297648744e-12,0.060651237706386335,1e-12
success,,Li-Li_2.66_hgbs-5_as-006-012,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-012.tensors.npz,Li-Li,2.66,hgbs-5,6,12,18,1027,1883,fermionic_coloring,1,100,0.01,1.0,188300,20.015123082790524,1027,199282,70,19.795979207847267,0.008881833869963884,7056,6.165746042039245,0.02585487486794591,65.51982662500814,0.9999999930115369,1.3976926283021385e-08,1.7681241339833123,0.00011822405120372667,1.375788372115494e-12,1.375788372115494e-12,0.30175025823560553,1e-12
success,,Li-Li_2.66_hgbs-5_as-006-014,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-014.tensors.npz,Li-Li,2.66,hgbs-5,6,14,20,1580,2950,fermionic_coloring,1,100,0.01,1.0,295000,120.92533483309671,1580,458937,99,119.47165899956599,0.020252166781574488,14400,18.45474983425811,0.07335204211995006,173.91175012523308,0.9999999570955648,8.580886856623948e-08,1.8338906262891892,0.00029293151154086963,8.270051310432791e-13,8.267830864383541e-13,1.0918886946902853,1e-12
success,,NH3_s-1.00_hgbs-5_as-004-006,hamiltonian_generator/polyatomic_library/NH3/s-1.00/hgbs-5/NH3_s-1.00_hgbs-5_as-004-006.tensors.npz,NH3,s-1.00,hgbs-5,4,6,10,355,655,fermionic_coloring,1,100,0.01,1.0,65500,2.001901834271848,355,14146,19,1.9489095001481473,0.0009299581870436668,100,0.07930550025776029,0.0009056669659912586,0.15032962476834655,0.9999999999117118,1.7657630912992772e-10,1.9316841431439418,1.3288201877226569e-05,1.3944401189291966e-13,1.3944401189291966e-13,0.010331356227846556,1e-12
success,,NH3_s-1.00_hgbs-5_as-004-008,hamiltonian_generator/polyatomic_library/NH3/s-1.00/hgbs-5/NH3_s-1.00_hgbs-5_as-004-008.tensors.npz,NH3,s-1.00,hgbs-5,4,8,12,814,1542,fermionic_coloring,1,100,0.01,1.0,154200,11.099756832700223,814,75379,38,10.956578916870058,0.004140249919146299,225,0.2543357918038964,0.0011809580028057098,1.3550659157335758,0.9999999999051812,1.8963763892543284e-10,1.9467331123335057,1.3770898261385596e-05,4.5008441418303846e-13,4.5008441418303846e-13,0.0031096135952330267,1e-12
success,,NH3_s-1.00_hgbs-5_as-006-008,hamiltonian_generator/polyatomic_library/NH3/s-1.00/hgbs-5/NH3_s-1.00_hgbs-5_as-006-008.tensors.npz,NH3,s-1.00,hgbs-5,6,8,14,1503,2941,fermionic_coloring,1,100,0.01,1.0,294100,41.69483062531799,1503,240253,69,41.40200729155913,0.011358958203345537,1225,2.444263583049178,0.005977082997560501,10.42922000028193,0.9999999992013314,1.5973371514377277e-09,1.515580146423078,3.9966700532289725e-05,1.751931932858497e-13,1.7530421558831222e-13,0.0029311597606821067,1e-12
success,,NH3_s-1.00_hgbs-5_as-006-010,hamiltonian_generator/polyatomic_library/NH3/s-1.00/hgbs-5/NH3_s-1.00_hgbs-5_as-006-010.tensors.npz,NH3,s-1.00,hgbs-5,6,10,16,2628,5098,fermionic_coloring,1,100,0.01,1.0,509800,156.18052183417603,2628,744373,114,155.63282808288932,0.03148349979892373,3136,10.332448292057961,0.024078041780740023,66.57473666686565,0.9999999951687529,9.662494138140687e-09,1.5000435675596535,9.829798643990977e-05,1.9251267247000214e-13,1.9229062786507711e-13,0.012365858777460336,1e-12
success,,NH3_s-1.00_hgbs-5_as-008-010,hamiltonian_generator/polyatomic_library/NH3/s-1.00/hgbs-5/NH3_s-1.00_hgbs-5_as-008-010.tensors.npz,NH3,s-1.00,hgbs-5,8,10,18,3915,7637,fermionic_coloring,1,100,0.01,1.0,763700,407.83226649975404,3915,1646158,180,406.82430083304644,0.0759050422348082,15876,178.69814825011417,0.3293231250718236,654.3589043747634,0.9999999433148671,1.1337026262214778e-07,1.7798624417446074,0.0003367050130927583,1.3481438188023276e-12,1.347588707290015e-12,0.03477797617694748,1e-12
success,,NH3_s-1.00_hgbs-5_as-008-012,hamiltonian_generator/polyatomic_library/NH3/s-1.00/hgbs-5/NH3_s-1.00_hgbs-5_as-008-012.tensors.npz,NH3,s-1.00,hgbs-5,8,12,20,5544,10856,fermionic_coloring,1,100,0.01,1.0,1085600,798.8340216674842,5544,3580264,251,795.9596600406803,0.21917825005948544,44100,741.1766516673379,1.6335726669058204,1340.8213509162888,0.9999999134081048,1.7318378287001224e-07,1.8082627266484048,0.000416153565909904,5.389688695345285e-12,5.389688695345285e-12,0.03202887831018528,1e-12
