case_id,tensor_path,molecule,bond_length,basis,active_occupied,active_vacant,occupied_fraction,active_space_imbalance,n_qubits,trotter_steps,evolution_time,coefficient_tolerance,numerical_error_floor,jw_signed_one_minus_overlap,jw_magnitude_one_minus_overlap,fermionic_aware_one_minus_overlap,fermionic_to_jw_signed_ratio,fermionic_to_jw_magnitude_ratio,fermionic_advantage_factor,log10_fermionic_advantage,fermionic_available,valid_comparison,outcome,exclusion_reason,jw_signed_source_csv,jw_magnitude_source_csv,fermionic_aware_source_csv,global_advantage_rank
C-C_1.50_hgbs-5_as-008-012,hamiltonian_generator/comparable_diatomic_library/C-C/1.50/hgbs-5/C-C_1.50_hgbs-5_as-008-012.tensors.npz,C-C,1.50,hgbs-5,8,12,0.4,0.2,20,100,1.0,1e-12,1e-12,2.601246910094446e-07,1.7058493562149837e-07,1.6478861643021148e-06,6.334985571370783,9.660209199002892,0.10351742694177037,-0.9849865314867992,True,True,jw_magnitude_win,,analysis/c2_n2_case_study/c2_n2_hgbs-5_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_hgbs-5_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_hgbs-5_baseline_results.csv,198
C-C_1.50_sto-6g_as-002-002,hamiltonian_generator/comparable_diatomic_library/C-C/1.50/sto-6g/C-C_1.50_sto-6g_as-002-002.tensors.npz,C-C,1.50,sto-6g,2,2,0.5,0.0,4,100,1.0,1e-12,1e-12,4.2309267200835166e-11,4.2308268000113e-11,4.2307490843995765e-11,0.999958014946679,0.9999816311053613,1.0000183692320612,7.977582850177849e-06,True,True,tie,,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,89
C-C_1.50_sto-6g_as-002-004,hamiltonian_generator/comparable_diatomic_library/C-C/1.50/sto-6g/C-C_1.50_sto-6g_as-002-004.tensors.npz,C-C,1.50,sto-6g,2,4,0.3333333333333333,0.3333333333333333,6,100,1.0,1e-12,1e-12,3.2268468563856345e-08,2.7981445160918383e-08,2.798144504989608e-08,0.8671451201510653,0.9999999960322885,1.0000000039677115,1.723155203641631e-09,True,True,tie,,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,95
C-C_1.50_sto-6g_as-004-004,hamiltonian_generator/comparable_diatomic_library/C-C/1.50/sto-6g/C-C_1.50_sto-6g_as-004-004.tensors.npz,C-C,1.50,sto-6g,4,4,0.5,0.0,8,100,1.0,1e-12,1e-12,1.9166431775019532e-09,3.1079043449899764e-08,4.3427944795837454e-08,22.658335837158294,1.39733852703171,0.7156461950020411,-0.14530163346666178,True,True,jw_magnitude_win,,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,182
C-C_1.50_sto-6g_as-004-006,hamiltonian_generator/comparable_diatomic_library/C-C/1.50/sto-6g/C-C_1.50_sto-6g_as-004-006.tensors.npz,C-C,1.50,sto-6g,4,6,0.4,0.2,10,100,1.0,1e-12,1e-12,6.055755197298396e-07,2.1731898180998857e-07,1.6958585391524394e-07,0.28004080150218075,0.7803545392252952,1.2814688064642514,0.10770803904517255,True,True,fermionic_win,,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,41
C-C_1.50_sto-6g_as-004-008,hamiltonian_generator/comparable_diatomic_library/C-C/1.50/sto-6g/C-C_1.50_sto-6g_as-004-008.tensors.npz,C-C,1.50,sto-6g,4,8,0.3333333333333333,0.3333333333333333,12,100,1.0,1e-12,1e-12,6.407407079356275e-07,2.3542825811073698e-07,1.9058997868803829e-07,0.29745258312382117,0.8095458897648201,1.2352604251878896,0.09175852787816556,True,True,fermionic_win,,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,46
C-C_1.50_sto-6g_as-006-008,hamiltonian_generator/comparable_diatomic_library/C-C/1.50/sto-6g/C-C_1.50_sto-6g_as-006-008.tensors.npz,C-C,1.50,sto-6g,6,8,0.42857142857142855,0.14285714285714285,14,100,1.0,1e-12,1e-12,1.2717133622830443e-06,7.256809477773629e-07,7.068070855265063e-07,0.5557911920164229,0.9739915147163998,1.0267029895955235,0.011444826620252046,True,True,fermionic_win,,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,65
C-C_1.50_sto-6g_as-008-008,hamiltonian_generator/comparable_diatomic_library/C-C/1.50/sto-6g/C-C_1.50_sto-6g_as-008-008.tensors.npz,C-C,1.50,sto-6g,8,8,0.5,0.0,16,100,1.0,1e-12,1e-12,6.329440970231914e-07,1.8654899753833831e-06,2.119579113224468e-06,3.3487619573246534,1.1362050406027329,0.8801228337004394,-0.05545671162764755,True,True,jw_magnitude_win,,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,163
C-C_1.50_sto-6g_as-010-008,hamiltonian_generator/comparable_diatomic_library/C-C/1.50/sto-6g/C-C_1.50_sto-6g_as-010-008.tensors.npz,C-C,1.50,sto-6g,10,8,0.5555555555555556,0.1111111111111111,18,100,1.0,1e-12,1e-12,2.2593493960165745e-06,2.286512939653207e-06,2.166973039119391e-06,0.9591137355470336,0.9477195608821062,1.0551644613826827,0.023320155467317822,True,True,fermionic_win,,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,61
C-C_1.50_sto-6g_as-012-008,hamiltonian_generator/comparable_diatomic_library/C-C/1.50/sto-6g/C-C_1.50_sto-6g_as-012-008.tensors.npz,C-C,1.50,sto-6g,12,8,0.6,0.2,20,100,1.0,1e-12,1e-12,2.840344990207022e-06,2.230386257462414e-06,2.358652069878175e-06,0.8304104177521977,1.0575083405336678,0.9456190194162948,-0.02428380132695106,True,True,jw_magnitude_win,,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,144
CH4_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/CH4/s-1.00/hgbs-5/CH4_s-1.00_hgbs-5_as-002-002.tensors.npz,CH4,s-1.00,hgbs-5,2,2,0.5,0.0,4,100,1.0,1e-12,1e-12,1.5620837956475953e-13,1.5720758028692217e-13,1.624256285026604e-13,,,,,True,False,below_numerical_floor,below_numerical_floor,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,
CH4_s-1.00_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.00/hgbs-5/CH4_s-1.00_hgbs-5_as-002-004.tensors.npz,CH4,s-1.00,hgbs-5,2,4,0.3333333333333333,0.3333333333333333,6,100,1.0,1e-12,1e-12,4.174438572590589e-13,6.246114736541132e-13,5.601075159233915e-13,,,,,True,False,below_numerical_floor,below_numerical_floor,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,
CH4_s-1.00_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/CH4/s-1.00/hgbs-5/CH4_s-1.00_hgbs-5_as-004-004.tensors.npz,CH4,s-1.00,hgbs-5,4,4,0.5,0.0,8,100,1.0,1e-12,1e-12,3.6298741790119497e-12,3.7623237858497305e-12,1.6414425374478014e-11,4.522037008716929,4.362842304060434,0.22920837617012066,-0.6397695155964725,True,True,jw_magnitude_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,197
CH4_s-1.00_hgbs-5_as-004-006,hamiltonian_generator/polyatomic_library/CH4/s-1.00/hgbs-5/CH4_s-1.00_hgbs-5_as-004-006.tensors.npz,CH4,s-1.00,hgbs-5,4,6,0.4,0.2,10,100,1.0,1e-12,1e-12,6.74343914042197e-11,1.6828316518058273e-11,3.7086667070695967e-11,0.5499666609043539,2.203825143822241,0.4537565073178325,-0.3431771336980634,True,True,jw_magnitude_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,189
CH4_s-1.00_hgbs-5_as-004-008,hamiltonian_generator/polyatomic_library/CH4/s-1.00/hgbs-5/CH4_s-1.00_hgbs-5_as-004-008.tensors.npz,CH4,s-1.00,hgbs-5,4,8,0.3333333333333333,0.3333333333333333,12,100,1.0,1e-12,1e-12,2.4580470991963916e-10,4.3549508443874174e-10,4.4840897661657664e-10,1.8242489200600542,1.0296533592209842,0.9712006385882921,-0.012691040709426902,True,True,jw_magnitude_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,137
CH4_s-1.00_hgbs-5_as-006-008,hamiltonian_generator/polyatomic_library/CH4/s-1.00/hgbs-5/CH4_s-1.00_hgbs-5_as-006-008.tensors.npz,CH4,s-1.00,hgbs-5,6,8,0.42857142857142855,0.14285714285714285,14,100,1.0,1e-12,1e-12,7.385704270390646e-10,6.847732381132231e-10,6.924119055895517e-10,0.9375028842752845,1.0111550321349818,0.9889680298465916,-0.004817747518723953,True,True,jw_magnitude_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,127
CH4_s-1.00_hgbs-5_as-006-010,hamiltonian_generator/polyatomic_library/CH4/s-1.00/hgbs-5/CH4_s-1.00_hgbs-5_as-006-010.tensors.npz,CH4,s-1.00,hgbs-5,6,10,0.375,0.25,16,100,1.0,1e-12,1e-12,7.005053426212271e-09,4.830003064171251e-09,1.2213240641045786e-08,1.7434900061354213,2.528619646567735,0.3954726846156428,-0.40288350794475025,True,True,jw_magnitude_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,191
CH4_s-1.00_hgbs-5_as-008-010,hamiltonian_generator/polyatomic_library/CH4/s-1.00/hgbs-5/CH4_s-1.00_hgbs-5_as-008-010.tensors.npz,CH4,s-1.00,hgbs-5,8,10,0.4444444444444444,0.1111111111111111,18,100,1.0,1e-12,1e-12,8.188028491895594e-07,8.109672803291446e-07,1.585044362428789e-08,0.019358070920217803,0.019545108673009255,51.163696080183286,1.7089619104987055,True,True,fermionic_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,8
CH4_s-1.00_hgbs-5_as-008-012,hamiltonian_generator/polyatomic_library/CH4/s-1.00/hgbs-5/CH4_s-1.00_hgbs-5_as-008-012.tensors.npz,CH4,s-1.00,hgbs-5,8,12,0.4,0.2,20,100,1.0,1e-12,1e-12,7.798384320523155e-07,7.757581350631426e-07,3.320380637106268e-08,0.04257780202455475,0.042801750790998884,23.36353026498855,1.368538465956023,True,True,fermionic_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,11
CH4_s-1.00_sto-6g_as-002-002,hamiltonian_generator/polyatomic_library/CH4/s-1.00/sto-6g/CH4_s-1.00_sto-6g_as-002-002.tensors.npz,CH4,s-1.00,sto-6g,2,2,0.5,0.0,4,100,1.0,1e-12,1e-12,9.360691666238097e-09,1.802465030564804e-07,1.8185151495764273e-07,19.42714507022383,1.0089045383624413,0.9911740526245483,-0.0038500756286404666,True,True,jw_magnitude_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,124
CH4_s-1.00_sto-6g_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.00/sto-6g/CH4_s-1.00_sto-6g_as-002-004.tensors.npz,CH4,s-1.00,sto-6g,2,4,0.3333333333333333,0.3333333333333333,6,100,1.0,1e-12,1e-12,2.6935271024708385e-07,2.551410790418984e-07,2.595369242852641e-07,0.9635578719337352,1.0172290767910557,0.9830627366203428,-0.007418765689107212,True,True,jw_magnitude_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,129
CH4_s-1.00_sto-6g_as-004-004,hamiltonian_generator/polyatomic_library/CH4/s-1.00/sto-6g/CH4_s-1.00_sto-6g_as-004-004.tensors.npz,CH4,s-1.00,sto-6g,4,4,0.5,0.0,8,100,1.0,1e-12,1e-12,2.733362491902369e-08,4.299051642453478e-07,4.249902392228222e-07,15.548257520978746,0.98856742037246,1.0115647950680315,0.004993706423909993,True,True,fermionic_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,68
CH4_s-1.00_sto-6g_as-004-006,hamiltonian_generator/polyatomic_library/CH4/s-1.00/sto-6g/CH4_s-1.00_sto-6g_as-004-006.tensors.npz,CH4,s-1.00,sto-6g,4,6,0.4,0.2,10,100,1.0,1e-12,1e-12,1.256154445128388e-06,1.1008123406153203e-06,1.090993625996184e-06,0.8685187002500133,0.9910804827881491,1.0089997910026016,0.003891076280095607,True,True,fermionic_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,72
CH4_s-1.00_sto-6g_as-004-008,hamiltonian_generator/polyatomic_library/CH4/s-1.00/sto-6g/CH4_s-1.00_sto-6g_as-004-008.tensors.npz,CH4,s-1.00,sto-6g,4,8,0.3333333333333333,0.3333333333333333,12,100,1.0,1e-12,1e-12,1.295746761886818e-06,1.3511739045402038e-06,1.6103612093809616e-06,1.2428055054801093,1.1918237940873775,0.8390502060463864,-0.07621205161880372,True,True,jw_magnitude_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,173
CH4_s-1.00_sto-6g_as-006-008,hamiltonian_generator/polyatomic_library/CH4/s-1.00/sto-6g/CH4_s-1.00_sto-6g_as-006-008.tensors.npz,CH4,s-1.00,sto-6g,6,8,0.42857142857142855,0.14285714285714285,14,100,1.0,1e-12,1e-12,2.1201223620037624e-06,2.3564640682094407e-06,2.985746524797328e-06,1.4082897187006933,1.2670452162107644,0.7892378166192112,-0.10279211354203192,True,True,jw_magnitude_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,175
CH4_s-1.00_sto-6g_as-008-008,hamiltonian_generator/polyatomic_library/CH4/s-1.00/sto-6g/CH4_s-1.00_sto-6g_as-008-008.tensors.npz,CH4,s-1.00,sto-6g,8,8,0.5,0.0,16,100,1.0,1e-12,1e-12,2.286569192877508e-07,5.030492339130888e-06,5.812005278937882e-06,25.418016201048466,1.1553551595194387,0.8655347161092374,-0.06271550813254385,True,True,jw_magnitude_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,168
CH4_s-1.00_sto-6g_as-010-008,hamiltonian_generator/polyatomic_library/CH4/s-1.00/sto-6g/CH4_s-1.00_sto-6g_as-010-008.tensors.npz,CH4,s-1.00,sto-6g,10,8,0.5555555555555556,0.1111111111111111,18,100,1.0,1e-12,1e-12,4.7428074788635755e-06,6.189384375909768e-06,6.183651885538488e-06,1.3037956765262066,0.9990738189740499,1.000927039632468,0.0004024216952631086,True,True,fermionic_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,83
F-F_1.28_hgbs-5_as-004-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/lower/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-004-002.tensors.npz,F-F,1.28,hgbs-5,4,2,0.6666666666666666,0.3333333333333333,6,100,1.0,1e-12,1e-12,1.931899085150235e-12,1.992184195387381e-12,1.992184195387381e-12,1.0312051031549911,1.0,1.0,0.0,True,True,tie,,analysis/hgbs5_f2_lower_20orders_baseline_results.csv,analysis/deterministic_ordering_additions_hgbs5.csv,analysis/deterministic_ordering_additions_hgbs5.csv,96
F-F_1.28_hgbs-5_as-006-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/lower/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-006-002.tensors.npz,F-F,1.28,hgbs-5,6,2,0.75,0.5,8,100,1.0,1e-12,1e-12,1.9369061909912944e-11,1.989997056028869e-11,1.9901191805615778e-11,1.02747318885023,1.0000613692027025,0.9999386345632455,-2.665148831053685e-05,True,True,tie,,analysis/hgbs5_f2_lower_20orders_baseline_results.csv,analysis/deterministic_ordering_additions_hgbs5.csv,analysis/deterministic_ordering_additions_hgbs5.csv,114
F-F_1.28_hgbs-5_as-008-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/lower/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-008-002.tensors.npz,F-F,1.28,hgbs-5,8,2,0.8,0.6,10,100,1.0,1e-12,1e-12,1.492613810327725e-10,2.1303736552624738e-11,2.130340348571735e-11,0.14272548825633524,0.999984365798621,1.000015634445811,6.789900465347636e-06,True,True,tie,,analysis/hgbs5_f2_lower_20orders_baseline_results.csv,analysis/deterministic_ordering_additions_hgbs5.csv,analysis/deterministic_ordering_additions_hgbs5.csv,90
F-F_1.28_hgbs-5_as-010-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/lower/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-010-002.tensors.npz,F-F,1.28,hgbs-5,10,2,0.8333333333333334,0.6666666666666666,12,100,1.0,1e-12,1e-12,7.990995642970232e-10,2.2780555219981125e-11,2.274125332490939e-11,0.02845859807834475,0.9982747613176144,1.0017282202748554,0.000749908711650899,True,True,fermionic_win,,analysis/hgbs5_f2_lower_20orders_baseline_results.csv,analysis/deterministic_ordering_additions_hgbs5.csv,analysis/deterministic_ordering_additions_hgbs5.csv,79
F-F_1.28_hgbs-5_as-012-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/screen/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-012-002.tensors.npz,F-F,1.28,hgbs-5,12,2,0.8571428571428571,0.7142857142857143,14,100,1.0,1e-12,1e-12,1.5732738556373252e-08,3.913758206408602e-11,5.937028646485487e-11,0.003773677815347937,1.5169635765346647,0.6592116089460692,-0.18097515316648483,True,True,jw_magnitude_win,,analysis/hgbs5_f2_screen_20orders_baseline_results.csv,analysis/deterministic_ordering_additions_hgbs5.csv,analysis/deterministic_ordering_additions_hgbs5.csv,185
F-F_1.28_hgbs-5_as-014-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-014-002.tensors.npz,F-F,1.28,hgbs-5,14,2,0.875,0.75,16,100,1.0,1e-12,1e-12,1.5226763028231005e-07,1.0595345645292299e-07,5.858635798716705e-11,0.00038475911051183816,0.000552944282787018,1808.5004784924743,3.257318628003148,True,True,fermionic_win,,analysis/hgbs5_f2_night_20orders_baseline_results.csv,analysis/deterministic_ordering_additions_hgbs5.csv,analysis/deterministic_ordering_additions_hgbs5.csv,3
F-F_1.28_hgbs-5_as-016-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-016-002.tensors.npz,F-F,1.28,hgbs-5,16,2,0.8888888888888888,0.7777777777777778,18,100,1.0,1e-12,1e-12,2.782985683014161e-07,2.2843635205660467e-07,7.419931336016816e-11,0.0002666176610718504,0.0003248139479209604,3078.685525670031,3.488365329877147,True,True,fermionic_win,,analysis/hgbs5_f2_night_20orders_baseline_results.csv,analysis/deterministic_ordering_additions_hgbs5.csv,analysis/deterministic_ordering_additions_hgbs5.csv,2
F-F_1.28_hgbs-5_as-018-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-018-002.tensors.npz,F-F,1.28,hgbs-5,18,2,0.9,0.8,20,100,1.0,1e-12,1e-12,4.995202555702072e-06,4.323640876435775e-07,9.923806221223683e-11,1.986667429511054e-05,0.000229524294566399,4356.837265916138,3.6391713387205784,True,True,fermionic_win,,analysis/hgbs5_f2_night_20orders_baseline_results.csv,analysis/deterministic_ordering_additions_hgbs5.csv,analysis/deterministic_ordering_additions_hgbs5.csv,1
F-F_1.28_sto-6g_as-004-002,hamiltonian_generator/extended_diatomic_20q_library/F-F/1.28/sto-6g/F-F_1.28_sto-6g_as-004-002.tensors.npz,F-F,1.28,sto-6g,4,2,0.6666666666666666,0.3333333333333333,6,100,1.0,1e-12,1e-12,1.5031560218758955e-08,1.3768757134435816e-08,1.3768757134435816e-08,0.9159898862163891,1.0,1.0,0.0,True,True,tie,,analysis/f2_lower_20orders_baseline_results.csv,analysis/deterministic_ordering_additions_sto6g.csv,analysis/deterministic_ordering_additions_sto6g.csv,96
F-F_1.28_sto-6g_as-006-002,hamiltonian_generator/extended_diatomic_20q_library/F-F/1.28/sto-6g/F-F_1.28_sto-6g_as-006-002.tensors.npz,F-F,1.28,sto-6g,6,2,0.75,0.5,8,100,1.0,1e-12,1e-12,1.052621180108737e-06,1.030781176081241e-06,1.030781177080442e-06,0.9792517921537177,1.0000000009693628,0.9999999990306372,-4.209889205229749e-10,True,True,tie,,analysis/f2_lower_20orders_baseline_results.csv,analysis/deterministic_ordering_additions_sto6g.csv,analysis/deterministic_ordering_additions_sto6g.csv,102
F-F_1.28_sto-6g_as-008-002,hamiltonian_generator/extended_diatomic_20q_library/F-F/1.28/sto-6g/F-F_1.28_sto-6g_as-008-002.tensors.npz,F-F,1.28,sto-6g,8,2,0.8,0.6,10,100,1.0,1e-12,1e-12,1.0612518689390171e-06,1.040586766198892e-06,1.0401766838974424e-06,0.980141203367072,0.99960591243828,1.0003942429279542,0.00017118378635810056,True,True,fermionic_win,,analysis/f2_lower_20orders_baseline_results.csv,analysis/deterministic_ordering_additions_sto6g.csv,analysis/deterministic_ordering_additions_sto6g.csv,85
F-F_1.28_sto-6g_as-010-002,hamiltonian_generator/extended_diatomic_20q_library/F-F/1.28/sto-6g/F-F_1.28_sto-6g_as-010-002.tensors.npz,F-F,1.28,sto-6g,10,2,0.8333333333333334,0.6666666666666666,12,100,1.0,1e-12,1e-12,1.072512357813693e-06,1.0481292908037787e-06,1.0492755907476337e-06,0.978334266363674,1.0010936627321767,0.998907532059296,-0.000474712149445439,True,True,jw_magnitude_win,,analysis/f2_lower_20orders_baseline_results.csv,analysis/deterministic_ordering_additions_sto6g.csv,analysis/deterministic_ordering_additions_sto6g.csv,116
F-F_1.28_sto-6g_as-012-002,hamiltonian_generator/extended_diatomic_20q_library/F-F/1.28/sto-6g/F-F_1.28_sto-6g_as-012-002.tensors.npz,F-F,1.28,sto-6g,12,2,0.8571428571428571,0.7142857142857143,14,100,1.0,1e-12,1e-12,2.1318536883585537e-06,2.4042004292956776e-06,1.5286580981044295e-06,0.7170558216316609,0.6358280613701818,1.5727522277721488,0.19666030902694753,True,True,fermionic_win,,analysis/f2_lower_20orders_baseline_results.csv,analysis/deterministic_ordering_additions_sto6g.csv,analysis/deterministic_ordering_additions_sto6g.csv,28
F-F_1.28_sto-6g_as-014-002,hamiltonian_generator/extended_diatomic_20q_library/F-F/1.28/sto-6g/F-F_1.28_sto-6g_as-014-002.tensors.npz,F-F,1.28,sto-6g,14,2,0.875,0.75,16,100,1.0,1e-12,1e-12,2.820262864133838e-06,4.847238866068082e-06,4.167471859828353e-06,1.477689158988473,0.8597620160627378,1.1631125605891257,0.06562174574930567,True,True,fermionic_win,,analysis/f2_lower_20orders_baseline_results.csv,analysis/deterministic_ordering_additions_sto6g.csv,analysis/deterministic_ordering_additions_sto6g.csv,50
F-F_1.28_sto-6g_as-016-002,hamiltonian_generator/extended_diatomic_20q_library/F-F/1.28/sto-6g/F-F_1.28_sto-6g_as-016-002.tensors.npz,F-F,1.28,sto-6g,16,2,0.8888888888888888,0.7777777777777778,18,100,1.0,1e-12,1e-12,1.1429201846713257e-05,1.505005310553642e-05,4.13366479301569e-06,0.3616757187820972,0.2746611433214844,3.640849913850113,0.5612027764538086,True,True,fermionic_win,,analysis/extended_diatomic_20orders_baseline_results.csv,analysis/deterministic_ordering_additions_sto6g.csv,analysis/deterministic_ordering_additions_sto6g.csv,17
F-F_1.28_sto-6g_as-018-002,hamiltonian_generator/extended_diatomic_20q_library/F-F/1.28/sto-6g/F-F_1.28_sto-6g_as-018-002.tensors.npz,F-F,1.28,sto-6g,18,2,0.9,0.8,20,100,1.0,1e-12,1e-12,1.5763401476798222e-05,1.275889411311848e-05,4.567583350767457e-06,0.2897587400467072,0.3579921041958601,2.793357697780096,0.4461265519650186,True,True,fermionic_win,,analysis/extended_diatomic_20orders_baseline_results.csv,analysis/deterministic_ordering_additions_sto6g.csv,analysis/deterministic_ordering_additions_sto6g.csv,18
H2O_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-002-002.tensors.npz,H2O,s-1.00,hgbs-5,2,2,0.5,0.0,4,100,1.0,1e-12,1e-12,2.304378909911975e-12,2.3072654897760003e-12,2.305711177541525e-12,1.0005781460782424,0.9993263401020114,1.0006741140215716,0.0002926653659080065,True,True,tie,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,84
H2O_s-1.00_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-002-004.tensors.npz,H2O,s-1.00,hgbs-5,2,4,0.3333333333333333,0.3333333333333333,6,100,1.0,1e-12,1e-12,1.925015702397559e-12,2.364886064754046e-12,2.3645529978466584e-12,1.228329200069208,0.9998591615417116,1.0001408582965536,6.11696728967058e-05,True,True,tie,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,87
